game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401827665,2026-02-07,2026-02-07 21:00:00+00:00,Arizona Wildcats,Oklahoma State Cowboys,84,47,40,22,44,25,False,McKale Memorial Center,,50,25,40.0,22.0,10.0,3.0,142.85447692871094,15.046585083007812,168.0,-20.5,131,37,Home Cover,Under,40.0,22.0,10.0,3.0,84.0,47.0,40.0,22.0,44.0,25.0,62.0,69.0
401820724,2026-02-07,2026-02-07 23:30:00+00:00,North Carolina Tar Heels,Duke Blue Devils,71,68,29,41,42,27,False,Dean E. Smith Center,,53,62,29.0,41.0,24.0,21.0,93.8122245788574,9.675782585144042,150.5,5.5,139,3,Home Cover,Under,29.0,41.0,24.0,21.0,71.0,68.0,29.0,41.0,42.0,27.0,70.0,69.0
401830778,2026-02-07,2026-02-08 01:00:00+00:00,Michigan State Spartans,Illinois Fighting Illini,85,82,35,39,36,32,False,Breslin Center,,6,7,6.0,7.0,,,96.43087158203124,5.963036441802979,143.0,-1.5,167,3,Home Cover,Over,6.0,7.0,,,85.0,82.0,35.0,39.0,50.0,43.0,74.0,93.0
401829233,2026-02-07,2026-02-07 23:00:00+00:00,Oregon State Beavers,Gonzaga Bulldogs,61,81,34,38,27,43,False,Gill Coliseum,,61,81,34.0,38.0,27.0,43.0,140.56283325195312,-3.6917828845977785,145.75,18.0,142,-20,Away Cover,Under,34.0,38.0,27.0,43.0,61.0,81.0,34.0,38.0,27.0,43.0,72.0,70.0
401827668,2026-02-07,2026-02-07 19:00:00+00:00,Iowa State Cyclones,Baylor Bears,72,69,37,33,35,36,False,Hilton Coliseum,,72,69,37.0,33.0,35.0,36.0,141.93258666992188,3.898587226867676,151.5,-15.5,141,3,Away Cover,Under,37.0,33.0,35.0,36.0,72.0,69.0,37.0,33.0,35.0,36.0,70.0,71.0
401827666,2026-02-07,2026-02-08 03:30:00+00:00,BYU Cougars,Houston Cougars,66,77,31,37,35,40,False,Marriott Center,,0,0,,,,,155.02786254882812,-28.04957771301269,149.5,1.0,143,-11,Away Cover,Under,,,,,66.0,77.0,31.0,37.0,35.0,40.0,68.0,75.0
401825499,2026-02-07,2026-02-07 17:00:00+00:00,Rutgers Scarlet Knights,Nebraska Cornhuskers,68,80,27,41,41,39,False,Jersey Mike’s Arena,,68,80,27.0,41.0,41.0,39.0,141.52587890625,-1.0196471214294434,142.25,12.5,148,-12,Home Cover,Over,27.0,41.0,41.0,39.0,68.0,80.0,27.0,41.0,41.0,39.0,68.0,80.0
401827669,2026-02-07,2026-02-07 19:30:00+00:00,Kansas Jayhawks,Utah Utes,71,59,38,31,33,28,False,Allen Fieldhouse,,71,59,38.0,31.0,33.0,28.0,142.62701599121092,11.16468307495117,150.5,-19.5,130,12,Away Cover,Under,38.0,31.0,33.0,28.0,71.0,59.0,38.0,31.0,33.0,28.0,69.0,61.0
401825498,2026-02-07,2026-02-07 18:00:00+00:00,Purdue Boilermakers,Oregon Ducks,68,64,36,34,32,30,False,Mackey Arena,,68,64,36.0,34.0,32.0,30.0,86.6315803527832,5.693580436706544,145.5,-19.5,132,4,Away Cover,Under,36.0,34.0,32.0,30.0,68.0,64.0,36.0,34.0,32.0,30.0,70.0,62.0
401808225,2026-02-07,2026-02-07 20:30:00+00:00,Vanderbilt Commodores,Oklahoma Sooners,91,92,34,48,57,44,False,Memorial Gymnasium (TN),,61,80,34.0,48.0,27.0,32.0,137.6868408203125,4.246722221374512,159.0,-13.0,183,-1,Away Cover,Over,34.0,48.0,27.0,32.0,91.0,92.0,34.0,48.0,57.0,44.0,82.0,101.0
