game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h_x,away_score_1h_x,home_score_2h_x,away_score_2h_x,neutral_site,venue,status,home_score_m,away_score_m,home_score_1h_m,away_score_1h_m,home_score_2h_m,away_score_2h_m,pred_total,pred_margin,market_total,spread_home,actual_total,actual_margin,ats_result,ou_result_full,home_score_1h_y,away_score_1h_y,home_score_2h_y,away_score_2h_y,home_score_bs,away_score_bs,home_score_1h,away_score_1h,home_score_2h,away_score_2h,actual_total_1h,actual_total_2h
401825492,2026-02-04,2026-02-05 02:00:00+00:00,Illinois Fighting Illini,Northwestern Wildcats,84,44,47,19,37,25,False,State Farm Center,,0,0,,,,,98.91581115722656,11.020873641967777,150.0,-15.0,128,40,Home Cover,Under,,,,,84.0,44.0,47.0,19.0,37.0,25.0,66.0,62.0
401829227,2026-02-04,2026-02-05 03:00:00+00:00,Portland Pilots,Gonzaga Bulldogs,87,80,39,33,48,47,False,Chiles Center,,0,0,,,,,146.1483694458008,-46.26429684956869,152.5,22.0,167,7,Home Cover,Over,,,,,87.0,80.0,39.0,33.0,48.0,47.0,72.0,95.0
401827661,2026-02-04,2026-02-05 00:00:00+00:00,Houston Cougars,UCF Knights,79,55,33,19,46,36,False,Fertitta Center,,0,0,,,,,157.25637817382812,23.0404109954834,147.25,-15.0,134,24,Home Cover,Under,,,,,79.0,55.0,33.0,19.0,46.0,36.0,52.0,82.0
401825493,2026-02-04,2026-02-05 00:00:00+00:00,Minnesota Golden Gophers,Michigan State Spartans,76,73,32,21,44,52,False,Williams Arena,,0,0,,,,,150.85272216796875,-25.19360542297364,134.5,8.5,149,3,Home Cover,Over,,,,,76.0,73.0,32.0,21.0,44.0,52.0,53.0,96.0
401827662,2026-02-04,2026-02-05 02:00:00+00:00,Oklahoma State Cowboys,BYU Cougars,99,92,41,41,58,51,False,Gallagher-Iba Arena,,0,0,,,,,150.61065673828125,-8.665338516235352,167.5,7.0,191,7,Home Cover,Over,,,,,99.0,92.0,41.0,41.0,58.0,51.0,82.0,109.0
401820720,2026-02-04,2026-02-05 03:00:00+00:00,Stanford Cardinal,Clemson Tigers,64,66,32,30,32,36,False,Maples Pavilion,,0,0,,,,,140.38381856282552,-9.11246960957845,138.5,3.5,130,-2,Home Cover,Under,,,,,64.0,66.0,32.0,30.0,32.0,36.0,62.0,68.0
401820718,2026-02-04,2026-02-05 00:00:00+00:00,Louisville Cardinals,Notre Dame Fighting Irish,76,65,38,32,38,33,False,KFC Yum! Center,,0,0,,,,,152.24533081054688,4.896483421325684,156.0,-18.5,141,11,Away Cover,Under,,,,,76.0,65.0,38.0,32.0,38.0,33.0,70.0,71.0
401809355,2026-02-04,2026-02-04 23:00:00+00:00,VMI Keydets,Wofford Terriers,67,81,27,44,40,37,False,Cameron Hall,,0,0,,,,,143.22264099121094,-1.9971184730529783,149.5,9.5,148,-14,Away Cover,Under,,,,,67.0,81.0,27.0,44.0,40.0,37.0,71.0,77.0
401809354,2026-02-04,2026-02-04 23:00:00+00:00,UNC Greensboro Spartans,Western Carolina Catamounts,81,78,42,36,39,42,False,First Horizon Coliseum,,0,0,,,,,142.14077758789062,22.82128524780273,155.5,1.5,159,3,Home Cover,Over,,,,,81.0,78.0,42.0,36.0,39.0,42.0,78.0,81.0
401823936,2026-02-04,2026-02-04 23:30:00+00:00,UNC Asheville Bulldogs,South Carolina Upstate Spartans,76,67,32,36,44,31,False,Kimmel Arena,,0,0,,,,,142.27630615234375,3.577815532684326,139.5,-6.5,143,9,Home Cover,Over,,,,,76.0,67.0,32.0,36.0,44.0,31.0,68.0,75.0
401822929,2026-02-04,2026-02-04 23:30:00+00:00,Villanova Wildcats,Seton Hall Pirates,72,60,40,25,32,35,False,Finneran Pavilion,,0,0,,,,,154.81741333007812,9.644283294677734,134.5,-6.0,132,12,Home Cover,Under,,,,,72.0,60.0,40.0,25.0,32.0,35.0,65.0,67.0
401808655,2026-02-04,2026-02-04 23:30:00+00:00,App State Mountaineers,South Alabama Jaguars,65,57,29,23,36,34,False,Holmes Convocation Center,,0,0,,,,,142.70669555664062,-0.1491060256958007,131.5,-5.5,122,8,Home Cover,Under,,,,,65.0,57.0,29.0,23.0,36.0,34.0,52.0,70.0
401828676,2026-02-04,2026-02-05 00:00:00+00:00,American University Eagles,Bucknell Bison,59,60,29,24,30,36,False,Bender Arena,,0,0,,,,,139.52880859375,-15.181140899658203,141.5,-8.5,119,-1,Away Cover,Under,,,,,59.0,60.0,29.0,24.0,30.0,36.0,53.0,66.0
401828412,2026-02-04,2026-02-05 00:00:00+00:00,Saint Joseph's Hawks,George Washington Revolutionaries,76,73,35,30,41,43,False,Michael J. Hagan '85 Arena,,0,0,,,,,142.8357391357422,11.682931900024414,154.5,1.5,149,3,Home Cover,Under,,,,,76.0,73.0,35.0,30.0,41.0,43.0,65.0,84.0
401828411,2026-02-04,2026-02-05 00:00:00+00:00,George Mason Patriots,Duquesne Dukes,65,71,27,33,38,38,False,EagleBank Arena,,0,0,,,,,142.87552897135416,1.0003720283508302,143.5,-7.5,136,-6,Away Cover,Under,,,,,65.0,71.0,27.0,33.0,38.0,38.0,60.0,76.0
401828212,2026-02-04,2026-02-05 00:00:00+00:00,South Florida Bulls,UTSA Roadrunners,109,88,48,50,61,38,False,Yuengling Center,,0,0,,,,,142.92477803548178,6.03582768758138,164.5,-25.5,197,21,Away Cover,Over,,,,,109.0,88.0,48.0,50.0,61.0,38.0,98.0,99.0
401828210,2026-02-04,2026-02-05 00:00:00+00:00,Florida Atlantic Owls,Tulsa Golden Hurricane,76,78,32,25,44,53,False,Eleanor R. Baldwin Arena,,0,0,,,,,147.23287963867188,13.053977966308594,162.75,1.5,154,-2,Away Cover,Under,,,,,76.0,78.0,32.0,25.0,44.0,53.0,57.0,97.0
401826821,2026-02-04,2026-02-05 00:00:00+00:00,Colgate Raiders,Army Black Knights,69,55,38,28,31,27,False,Cotterell Court,,0,0,,,,,141.40081787109375,20.17740058898925,149.5,-10.5,124,14,Home Cover,Under,,,,,69.0,55.0,38.0,28.0,31.0,27.0,66.0,58.0
