game_id,season,date_game,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time,source,start_time_local,start_tz_abbr,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin
401808575,2025.0,2025-12-17,Texas State Bobcats,Arkansas State Red Wolves,0.0,0.0,,,,,False,Strahan Arena at the University Events Center,2025-12-18 01:30:00+00:00,,2025-12-17 20:30,EST,2025-12-18T01:30:00Z,2025-12-17,,,arkansasstateredwolves::texasstate,08c09a040b10eb523b4f097155009afc,BetMGM,h2h,2h,2025-12-18 01:30:00+00:00,2025-12-17 17:00:28+00:00,Texas State Bobcats,Arkansas St Red Wolves,155.0,-190.0,,,,,,,,2025-12-18,1.0,False,143.03460693359375,0.8276309967041016,70.20779,76.865364,0.0105650425,1.2162358,76.865364,1.2162358
401808575,2025.0,2025-12-17,Texas State Bobcats,Arkansas State Red Wolves,0.0,0.0,,,,,False,Strahan Arena at the University Events Center,2025-12-18 01:30:00+00:00,,2025-12-17 20:30,EST,2025-12-18T01:30:00Z,2025-12-17,,,arkansasstateredwolves::texasstate,08c09a040b10eb523b4f097155009afc,BetMGM,spreads,full_game,2025-12-18 01:30:00+00:00,2025-12-17 17:00:28+00:00,Texas State Bobcats,Arkansas St Red Wolves,,,4.5,-110.0,-4.5,-110.0,,,,2025-12-18,1.0,False,143.03460693359375,0.8276309967041016,70.20779,76.865364,0.0105650425,1.2162358,143.03460693359375,0.8276309967041016
401808575,2025.0,2025-12-17,Texas State Bobcats,Arkansas State Red Wolves,0.0,0.0,,,,,False,Strahan Arena at the University Events Center,2025-12-18 01:30:00+00:00,,2025-12-17 20:30,EST,2025-12-18T01:30:00Z,2025-12-17,,,arkansasstateredwolves::texasstate,08c09a040b10eb523b4f097155009afc,BetMGM,totals,full_game,2025-12-18 01:30:00+00:00,2025-12-17 17:00:28+00:00,Texas State Bobcats,Arkansas St Red Wolves,,,,,,,153.5,-105.0,-115.0,2025-12-18,1.0,False,143.03460693359375,0.8276309967041016,70.20779,76.865364,0.0105650425,1.2162358,143.03460693359375,0.8276309967041016
401808575,2025.0,2025-12-17,Texas State Bobcats,Arkansas State Red Wolves,0.0,0.0,,,,,False,Strahan Arena at the University Events Center,2025-12-18 01:30:00+00:00,,2025-12-17 20:30,EST,2025-12-18T01:30:00Z,2025-12-17,,,arkansasstateredwolves::texasstate,08c09a040b10eb523b4f097155009afc,BetOnline.ag,h2h,2h,2025-12-18 01:30:00+00:00,2025-12-17 16:59:45+00:00,Texas State Bobcats,Arkansas St Red Wolves,161.0,-185.0,,,,,,,,2025-12-18,1.0,False,143.03460693359375,0.8276309967041016,70.20779,76.865364,0.0105650425,1.2162358,76.865364,1.2162358
401808575,2025.0,2025-12-17,Texas State Bobcats,Arkansas State Red Wolves,0.0,0.0,,,,,False,Strahan Arena at the University Events Center,2025-12-18 01:30:00+00:00,,2025-12-17 20:30,EST,2025-12-18T01:30:00Z,2025-12-17,,,arkansasstateredwolves::texasstate,08c09a040b10eb523b4f097155009afc,BetOnline.ag,spreads,full_game,2025-12-18 01:30:00+00:00,2025-12-17 16:59:45+00:00,Texas State Bobcats,Arkansas St Red Wolves,,,4.0,-110.0,-4.0,-110.0,,,,2025-12-18,1.0,False,143.03460693359375,0.8276309967041016,70.20779,76.865364,0.0105650425,1.2162358,143.03460693359375,0.8276309967041016
401808575,2025.0,2025-12-17,Texas State Bobcats,Arkansas State Red Wolves,0.0,0.0,,,,,False,Strahan Arena at the University Events Center,2025-12-18 01:30:00+00:00,,2025-12-17 20:30,EST,2025-12-18T01:30:00Z,2025-12-17,,,arkansasstateredwolves::texasstate,08c09a040b10eb523b4f097155009afc,BetOnline.ag,totals,full_game,2025-12-18 01:30:00+00:00,2025-12-17 16:59:45+00:00,Texas State Bobcats,Arkansas St Red Wolves,,,,,,,153.0,-110.0,-110.0,2025-12-18,1.0,False,143.03460693359375,0.8276309967041016,70.20779,76.865364,0.0105650425,1.2162358,143.03460693359375,0.8276309967041016
401808575,2025.0,2025-12-17,Texas State Bobcats,Arkansas State Red Wolves,0.0,0.0,,,,,False,Strahan Arena at the University Events Center,2025-12-18 01:30:00+00:00,,2025-12-17 20:30,EST,2025-12-18T01:30:00Z,2025-12-17,,,arkansasstateredwolves::texasstate,08c09a040b10eb523b4f097155009afc,BetRivers,h2h,2h,2025-12-18 01:30:00+00:00,2025-12-17 17:00:12+00:00,Texas State Bobcats,Arkansas St Red Wolves,138.0,-177.0,,,,,,,,2025-12-18,1.0,False,143.03460693359375,0.8276309967041016,70.20779,76.865364,0.0105650425,1.2162358,76.865364,1.2162358
401808575,2025.0,2025-12-17,Texas State Bobcats,Arkansas State Red Wolves,0.0,0.0,,,,,False,Strahan Arena at the University Events Center,2025-12-18 01:30:00+00:00,,2025-12-17 20:30,EST,2025-12-18T01:30:00Z,2025-12-17,,,arkansasstateredwolves::texasstate,08c09a040b10eb523b4f097155009afc,BetRivers,spreads,full_game,2025-12-18 01:30:00+00:00,2025-12-17 17:00:12+00:00,Texas State Bobcats,Arkansas St Red Wolves,,,4.5,-115.0,-4.5,-109.0,,,,2025-12-18,1.0,False,143.03460693359375,0.8276309967041016,70.20779,76.865364,0.0105650425,1.2162358,143.03460693359375,0.8276309967041016
401808575,2025.0,2025-12-17,Texas State Bobcats,Arkansas State Red Wolves,0.0,0.0,,,,,False,Strahan Arena at the University Events Center,2025-12-18 01:30:00+00:00,,2025-12-17 20:30,EST,2025-12-18T01:30:00Z,2025-12-17,,,arkansasstateredwolves::texasstate,08c09a040b10eb523b4f097155009afc,BetRivers,totals,full_game,2025-12-18 01:30:00+00:00,2025-12-17 17:00:12+00:00,Texas State Bobcats,Arkansas St Red Wolves,,,,,,,153.5,-109.0,-117.0,2025-12-18,1.0,False,143.03460693359375,0.8276309967041016,70.20779,76.865364,0.0105650425,1.2162358,143.03460693359375,0.8276309967041016
401808575,2025.0,2025-12-17,Texas State Bobcats,Arkansas State Red Wolves,0.0,0.0,,,,,False,Strahan Arena at the University Events Center,2025-12-18 01:30:00+00:00,,2025-12-17 20:30,EST,2025-12-18T01:30:00Z,2025-12-17,,,arkansasstateredwolves::texasstate,08c09a040b10eb523b4f097155009afc,BetUS,h2h,2h,2025-12-18 01:30:00+00:00,2025-12-17 17:00:59+00:00,Texas State Bobcats,Arkansas St Red Wolves,159.0,-185.0,,,,,,,,2025-12-18,1.0,False,143.03460693359375,0.8276309967041016,70.20779,76.865364,0.0105650425,1.2162358,76.865364,1.2162358
