game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401825567,2026,2026-03-08,2026-03-08 19:00:00+00:00,2026-03-08 15:00,EDT,Maryland Terrapins,Illinois Fighting Illini,0,0,,,,,STATUS_SCHEDULED,False,False,XFINITY Center,2026-03-08T19:00:00Z,2026-03-08,,,2026-03-08,illinoisfightingillini__marylandterrapins,625ac98074fdf2e956b955f991b005f9,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,961.0,-1750.0,15.5,145.0,2026-03-08 19:00:00+00:00,Maryland Terrapins,Illinois Fighting Illini,2026-03-08,illinoisfightingillini__marylandterrapins
401825568,2026,2026-03-08,2026-03-08 20:30:00+00:00,2026-03-08 16:30,EDT,Michigan Wolverines,Michigan State Spartans,0,0,,,,,STATUS_SCHEDULED,False,False,Crisler Center,2026-03-08T20:30:00Z,2026-03-08,,,2026-03-08,michiganstate__michiganwolverines,fd3cd8df788e997d6e03bb5b633f40ea,FanDuel,2026-03-08 15:26:59.859203+00:00,-480.0,360.0,-9.5,150.5,2026-03-08 21:30:05+00:00,Michigan Wolverines,Michigan State Spartans,2026-03-08,michiganstate__michiganwolverines
401825569,2026,2026-03-08,2026-03-08 21:00:00+00:00,2026-03-08 17:00,EDT,Nebraska Cornhuskers,Iowa Hawkeyes,0,0,,,,,STATUS_SCHEDULED,False,False,Pinnacle Bank Arena,2026-03-08T21:00:00Z,2026-03-08,,,2026-03-08,iowahawkeyes__nebraska,9127a80bd669b8adac27a3c95a431ca8,FanDuel,2026-03-08 15:26:59.859203+00:00,-265.0,215.0,-5.5,134.5,2026-03-08 22:00:10+00:00,Nebraska Cornhuskers,Iowa Hawkeyes,2026-03-08,iowahawkeyes__nebraska
401825570,2026,2026-03-08,2026-03-08 16:00:00+00:00,2026-03-08 12:00,EDT,Rutgers Scarlet Knights,Penn State Nittany Lions,0,0,,,,,STATUS_SCHEDULED,False,False,Jersey Mike’s Arena,2026-03-08T16:00:00Z,2026-03-08,,,2026-03-08,pennstatenittany__rutgersscarlet,76a46755544d05e884e8a810a660ea33,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,-200.0,174.0,-4.5,149.5,2026-03-08 16:00:00+00:00,Rutgers Scarlet Knights,Penn State Nittany Lions,2026-03-08,pennstatenittany__rutgersscarlet
401828262,2026,2026-03-08,2026-03-08 19:00:00+00:00,2026-03-08 15:00,EDT,UAB Blazers,East Carolina Pirates,0,0,,,,,STATUS_SCHEDULED,False,False,Bartow Arena,2026-03-08T19:00:00Z,2026-03-08,,,2026-03-08,eastcarolina__uabblazers,b6bccb017849956d2a8a8c25323731f1,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,-625.0,461.0,-10.5,148.0,2026-03-08 19:00:00+00:00,UAB Blazers,East Carolina Pirates,2026-03-08,eastcarolina__uabblazers
401828263,2026,2026-03-08,2026-03-08 18:00:00+00:00,2026-03-08 14:00,EDT,South Florida Bulls,Charlotte 49ers,0,0,,,,,STATUS_SCHEDULED,False,False,Yuengling Center,2026-03-08T18:00:00Z,2026-03-08,,,2026-03-08,charlotte49ers__southfloridabulls,7749b6da821c21ad79e56d3fbffcc01f,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,-2000.0,1041.0,-16.5,153.5,2026-03-08 18:00:00+00:00,South Florida Bulls,Charlotte 49ers,2026-03-08,charlotte49ers__southfloridabulls
401828264,2026,2026-03-08,2026-03-08 18:00:00+00:00,2026-03-08 14:00,EDT,Tulane Green Wave,Memphis Tigers,0,0,,,,,STATUS_SCHEDULED,False,False,Devlin Fieldhouse,2026-03-08T18:00:00Z,2026-03-08,,,2026-03-08,memphis__tulanegreen,d0626f8efc2de9a2999cb5e05a40bc6d,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,-102.0,-118.0,1.0,151.5,2026-03-08 18:00:00+00:00,Tulane Green Wave,Memphis Tigers,2026-03-08,memphis__tulanegreen
401828265,2026,2026-03-08,2026-03-08 19:00:00+00:00,2026-03-08 15:00,EDT,Rice Owls,UTSA Roadrunners,0,0,,,,,STATUS_SCHEDULED,False,False,Tudor Fieldhouse,2026-03-08T19:00:00Z,2026-03-08,,,2026-03-08,rice__texassanantonio,211fd71933832e7ee7340ef75828befa,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,-750.0,534.0,-11.5,150.5,2026-03-08 19:00:00+00:00,Rice Owls,UTSA Roadrunners,2026-03-08,rice__texassanantonio
401828266,2026,2026-03-08,2026-03-08 19:00:00+00:00,2026-03-08 15:00,EDT,Tulsa Golden Hurricane,Temple Owls,0,0,,,,,STATUS_SCHEDULED,False,False,Reynolds Center,2026-03-08T19:00:00Z,2026-03-08,,,2026-03-08,temple__tulsa,340f3c32461c8591d19b595a13556ba7,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,-600.0,446.0,-10.5,153.0,2026-03-08 19:00:00+00:00,Tulsa Golden Hurricane,Temple Owls,2026-03-08,temple__tulsa
401851251,2026,2026-03-08,2026-03-08 18:00:00+00:00,2026-03-08 14:00,EDT,Central Arkansas Bears,Queens University Royals,0,0,,,,,STATUS_SCHEDULED,False,True,VyStar Veterans Memorial Arena,2026-03-08T18:00:00Z,2026-03-08,,,2026-03-08,centralarkansas__queensroyals,4920ccc7b5de5607123ba94f670f29b1,DraftKings,2026-03-08 15:26:59.859203+00:00,-148.0,124.0,-2.5,155.5,2026-03-08 18:00:00+00:00,Central Arkansas Bears,Queens University Royals,2026-03-08,centralarkansas__queensroyals
401851329,2026,2026-03-08,2026-03-08 23:30:00+00:00,2026-03-08 19:30,EDT,Portland State Vikings,Idaho State Bengals,0,0,,,,,STATUS_SCHEDULED,False,True,Idaho Central Arena,2026-03-08T23:30:00Z,2026-03-08,,,2026-03-08,idahostate__portlandstate,fc382561024264a28b5507aef0fd4052,DraftKings,2026-03-08 15:26:59.859203+00:00,-325.0,260.0,-7.5,140.5,2026-03-08 23:30:00+00:00,Portland St Vikings,Idaho State Bengals,2026-03-08,idahostate__portlandstate
401851331,2026,2026-03-08,2026-03-09 02:00:00+00:00,2026-03-08 22:00,EDT,Montana State Bobcats,Idaho Vandals,0,0,,,,,STATUS_SCHEDULED,False,True,Idaho Central Arena,2026-03-09T02:00:00Z,2026-03-08,,,2026-03-08,idahovandals__montanastate,,,,,,,,,,,,
401851353,2026,2026-03-08,2026-03-08 16:00:00+00:00,2026-03-08 12:00,EDT,High Point Panthers,Winthrop Eagles,0,0,,,,,STATUS_SCHEDULED,False,True,Freedom Hall (TN),2026-03-08T16:00:00Z,2026-03-08,,,2026-03-08,highpoint__winthrop,4869997b2615a76a994a535081c3a212,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,-275.0,226.0,-6.5,156.5,2026-03-08 16:00:00+00:00,High Point Panthers,Winthrop Eagles,2026-03-08,highpoint__winthrop
401851431,2026,2026-03-08,2026-03-08 19:30:00+00:00,2026-03-08 15:30,EDT,Green Bay Phoenix,Northern Kentucky Norse,0,0,,,,,STATUS_SCHEDULED,False,True,Corteva Coliseum,2026-03-08T19:30:00Z,2026-03-08,,,2026-03-08,greenbayphoenix__northernkentucky,55bfb2a964fde496bf95145b8f3102ff,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,125.0,-145.0,2.5,145.0,2026-03-08 19:30:00+00:00,Green Bay Phoenix,Northern Kentucky Norse,2026-03-08,greenbayphoenix__northernkentucky
401851465,2026,2026-03-08,2026-03-08 22:00:00+00:00,2026-03-08 18:00,EDT,Merrimack Warriors,Marist Red Foxes,0,0,,,,,STATUS_SCHEDULED,False,True,Jim Whelan Boardwalk Hall,2026-03-08T22:00:00Z,2026-03-08,,,2026-03-08,maristredfoxes__merrimack,824cb683bd2ee3cb6d6844c6ea2b6f89,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,-200.0,174.0,-4.5,125.0,2026-03-08 22:00:00+00:00,Merrimack Warriors,Marist Red Foxes,2026-03-08,maristredfoxes__merrimack
401851466,2026,2026-03-08,2026-03-09 00:30:00+00:00,2026-03-08 20:30,EDT,Siena Saints,Fairfield Stags,0,0,,,,,STATUS_SCHEDULED,False,True,Jim Whelan Boardwalk Hall,2026-03-09T00:30:00Z,2026-03-08,,,2026-03-08,fairfield__sienasaints,,,,,,,,,,,,
401851494,2026,2026-03-08,2026-03-08 16:00:00+00:00,2026-03-08 12:00,EDT,UIC Flames,Northern Iowa Panthers,0,0,,,,,STATUS_SCHEDULED,False,True,Enterprise Center,2026-03-08T16:00:00Z,2026-03-08,,,2026-03-08,northerniowa__uicflames,b78aedaa6f397aba12b2bb1665dff534,DraftKings,2026-03-08 15:26:59.859203+00:00,136.0,-162.0,2.5,124.5,2026-03-08 16:00:00+00:00,UIC Flames,Northern Iowa Panthers,2026-03-08,northerniowa__uicflames
401851547,2026,2026-03-08,2026-03-08 16:00:00+00:00,2026-03-08 12:00,EDT,Lehigh Mountain Hawks,Colgate Raiders,0,0,,,,,STATUS_SCHEDULED,False,False,Stabler Arena,2026-03-08T16:00:00Z,2026-03-08,,,2026-03-08,colgateraiders__lehighmountain,d43ce85e303f5250627d2ea74cd1e799,BetOnline.ag,2026-03-08 15:26:59.859203+00:00,125.0,-145.0,2.5,146.0,2026-03-08 16:00:00+00:00,Lehigh Mountain Hawks,Colgate Raiders,2026-03-08,colgateraiders__lehighmountain
401851548,2026,2026-03-08,2026-03-08 18:00:00+00:00,2026-03-08 14:00,EDT,Navy Midshipmen,Boston University Terriers,0,0,,,,,STATUS_SCHEDULED,False,False,Alumni Hall (Navy),2026-03-08T18:00:00Z,2026-03-08,,,2026-03-08,boston__navymidshipmen,24a6695721adc9ea414c2e771435a433,DraftKings,2026-03-08 15:26:59.859203+00:00,-305.0,245.0,-7.5,137.5,2026-03-08 18:00:00+00:00,Navy Midshipmen,Boston Univ. Terriers,2026-03-08,boston__navymidshipmen
401851589,2026,2026-03-08,2026-03-08 20:00:00+00:00,2026-03-08 16:00,EDT,ETSU Buccaneers,Western Carolina Catamounts,0,0,,,,,STATUS_SCHEDULED,False,True,Harrah's Cherokee Center,2026-03-08T20:00:00Z,2026-03-08,,,2026-03-08,etsu__westerncarolinacatamounts,09c61dced2d859a51a23393dd095c8cb,DraftKings,2026-03-08 15:26:59.859203+00:00,-180.0,150.0,-3.5,147.5,2026-03-08 20:00:00+00:00,ETSU Buccaneers,Western Carolina Catamounts,2026-03-08,etsu__westerncarolinacatamounts
401851591,2026,2026-03-08,2026-03-08 22:30:00+00:00,2026-03-08 18:30,EDT,Furman Paladins,UNC Greensboro Spartans,0,0,,,,,STATUS_SCHEDULED,False,True,Harrah's Cherokee Center,2026-03-08T22:30:00Z,2026-03-08,,,2026-03-08,furmanpaladins__uncgreensboro,94f692b8201c6d8954414d4d81ce630e,DraftKings,2026-03-08 15:26:59.859203+00:00,-305.0,245.0,-7.5,148.5,2026-03-08 22:30:00+00:00,Furman Paladins,UNC Greensboro Spartans,2026-03-08,furmanpaladins__uncgreensboro
