game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue
401851282,2026,2026-03-10,2026-03-10 16:30:00+00:00,2026-03-10 12:30,EDT,Arizona State Sun Devils,Baylor Bears,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center
401851716,2026,2026-03-10,2026-03-10 18:00:00+00:00,2026-03-10 14:00,EDT,Prairie View A&M Panthers,Alcorn State Braves,0,0,,,,,STATUS_SCHEDULED,False,True,Gateway Center
401851170,2026,2026-03-10,2026-03-10 18:00:00+00:00,2026-03-10 14:00,EDT,Stanford Cardinal,Pittsburgh Panthers,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center
401851283,2026,2026-03-10,2026-03-10 19:00:00+00:00,2026-03-10 15:00,EDT,Cincinnati Bearcats,Utah Utes,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center
401851171,2026,2026-03-10,2026-03-10 20:30:00+00:00,2026-03-10 16:30,EDT,SMU Mustangs,Syracuse Orange,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center
401851362,2026,2026-03-10,2026-03-10 21:00:00+00:00,2026-03-10 17:00,EDT,Oregon Ducks,Maryland Terrapins,0,0,,,,,STATUS_SCHEDULED,False,True,United Center
401851202,2026,2026-03-10,2026-03-10 22:00:00+00:00,2026-03-10 18:00,EDT,UMBC Retrievers,UMass Lowell River Hawks,0,0,,,,,STATUS_SCHEDULED,False,False,Chesapeake Employers Insurance Arena
401851405,2026,2026-03-10,2026-03-10 22:30:00+00:00,2026-03-10 18:30,EDT,Florida International Panthers,Missouri State Bears,0,0,,,,,STATUS_SCHEDULED,False,True,Propst Arena
401856433,2026,2026-03-10,2026-03-10 23:00:00+00:00,2026-03-10 19:00,EDT,Hofstra Pride,Monmouth Hawks,0,0,,,,,STATUS_SCHEDULED,False,True,CareFirst Arena
401851611,2026,2026-03-10,2026-03-10 23:00:00+00:00,2026-03-10 19:00,EDT,Stephen F. Austin Lumberjacks,Texas A&M-Corpus Christi Islanders,0,0,,,,,STATUS_SCHEDULED,False,True,Townsley Law Arena
401851521,2026,2026-03-10,2026-03-10 23:00:00+00:00,2026-03-10 19:00,EDT,Long Island University Sharks,Mercyhurst Lakers,0,0,,,,,STATUS_SCHEDULED,False,False,Steinberg Wellness Center
401851434,2026,2026-03-10,2026-03-10 23:00:00+00:00,2026-03-10 19:00,EDT,Wright State Raiders,Detroit Mercy Titans,0,0,,,,,STATUS_SCHEDULED,False,True,Corteva Coliseum
401851285,2026,2026-03-10,2026-03-10 23:00:00+00:00,2026-03-10 19:00,EDT,BYU Cougars,Kansas State Wildcats,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center
401851204,2026,2026-03-10,2026-03-10 23:00:00+00:00,2026-03-10 19:00,EDT,Vermont Catamounts,NJIT Highlanders,0,0,,,,,STATUS_SCHEDULED,False,False,Patrick Gymnasium
401851172,2026,2026-03-10,2026-03-10 23:00:00+00:00,2026-03-10 19:00,EDT,Virginia Tech Hokies,Wake Forest Demon Deacons,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center
401851363,2026,2026-03-10,2026-03-10 23:30:00+00:00,2026-03-10 19:30,EDT,Northwestern Wildcats,Penn State Nittany Lions,0,0,,,,,STATUS_SCHEDULED,False,True,United Center
401851717,2026,2026-03-10,2026-03-11 00:30:00+00:00,2026-03-10 20:30,EDT,Jackson State Tigers,Grambling Tigers,0,0,,,,,STATUS_SCHEDULED,False,True,Gateway Center
401851762,2026,2026-03-10,2026-03-11 01:00:00+00:00,2026-03-10 21:00,EDT,Gonzaga Bulldogs,Santa Clara Broncos,0,0,,,,,STATUS_SCHEDULED,False,True,Orleans Arena
401851467,2026,2026-03-10,2026-03-11 01:00:00+00:00,2026-03-10 21:00,EDT,Merrimack Warriors,Siena Saints,0,0,,,,,STATUS_SCHEDULED,False,True,Jim Whelan Boardwalk Hall
401851406,2026,2026-03-10,2026-03-11 01:00:00+00:00,2026-03-10 21:00,EDT,Jacksonville State Gamecocks,New Mexico State Aggies,0,0,,,,,STATUS_SCHEDULED,False,True,Propst Arena
401851334,2026,2026-03-10,2026-03-11 01:00:00+00:00,2026-03-10 21:00,EDT,Portland State Vikings,Montana Grizzlies,0,0,,,,,STATUS_SCHEDULED,False,True,Idaho Central Arena
401851612,2026,2026-03-10,2026-03-11 01:30:00+00:00,2026-03-10 21:30,EDT,McNeese Cowboys,UT Rio Grande Valley Vaqueros,0,0,,,,,STATUS_SCHEDULED,False,True,Townsley Law Arena
401851287,2026,2026-03-10,2026-03-11 01:30:00+00:00,2026-03-10 21:30,EDT,Colorado Buffaloes,Oklahoma State Cowboys,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center
401851335,2026,2026-03-10,2026-03-11 03:30:00+00:00,2026-03-10 23:30,EDT,Eastern Washington Eagles,Idaho Vandals,0,0,,,,,STATUS_SCHEDULED,False,True,Idaho Central Arena
