game_id,date,home_team,away_team,home_possessions,away_possessions,pace,home_efg,home_tov_rate,home_orb_rate,home_ftr,away_efg,away_tov_rate,away_orb_rate,away_ftr
401577641,,Purdue Boilermakers,Morehead State Eagles,0.0,0.0,0.0,,,,,,,,
401577599,,Marquette Golden Eagles,Rider Broncs,0.0,0.0,0.0,,,,,,,,
401575518,,Wisconsin Badgers,Tennessee Volunteers,0.0,0.0,0.0,,,,,,,,
401587185,,Gonzaga Bulldogs,Yale Bulldogs,0.0,0.0,0.0,,,,,,,,
401575461,,Miami Hurricanes,UCF Knights,0.0,0.0,0.0,,,,,,,,
401594525,,Arkansas Razorbacks,Gardner-Webb Runnin' Bulldogs,0.0,0.0,0.0,,,,,,,,
401575510,,Ohio State Buckeyes,Texas A&M Aggies,0.0,0.0,0.0,,,,,,,,
401588943,,Kentucky Wildcats,East Texas A&M Lions,0.0,0.0,0.0,,,,,,,,
401593950,,BYU Cougars,San Diego State Aztecs,0.0,0.0,0.0,,,,,,,,
401583725,,Texas Longhorns,Delaware State Hornets,0.0,0.0,0.0,,,,,,,,
401584357,,Villanova Wildcats,Le Moyne Dolphins,0.0,0.0,0.0,,,,,,,,
401591430,,Alabama Crimson Tide,Indiana State Sycamores,0.0,0.0,0.0,,,,,,,,
401584511,,Illinois Fighting Illini,Oakland Golden Grizzlies,0.0,0.0,0.0,,,,,,,,
401589296,,UConn Huskies,Stonehill Skyhawks,0.0,0.0,0.0,,,,,,,,
401575435,,Houston Cougars,Texas A&M-Corpus Christi Islanders,0.0,0.0,0.0,,,,,,,,
401577592,,Creighton Bluejays,North Dakota State Bison,0.0,0.0,0.0,,,,,,,,
401583597,,North Carolina Tar Heels,Lehigh Mountain Hawks,0.0,0.0,0.0,,,,,,,,
401602630,,Baylor Bears,Gardner-Webb Runnin' Bulldogs,0.0,0.0,0.0,,,,,,,,
401598039,,Saint Mary's Gaels,Weber State Wildcats,0.0,0.0,0.0,,,,,,,,
401574570,,Purdue Boilermakers,Xavier Musketeers,0.0,0.0,0.0,,,,,,,,
401600256,,Arizona Wildcats,Southern Jaguars,0.0,0.0,0.0,,,,,,,,
401575436,,Houston Cougars,Stetson Hatters,0.0,0.0,0.0,,,,,,,,
401588937,,Miami Hurricanes,Florida International Panthers,0.0,0.0,0.0,,,,,,,,
401581855,,Arkansas Razorbacks,Old Dominion Monarchs,0.0,0.0,0.0,,,,,,,,
401584358,,Pennsylvania Quakers,Villanova Wildcats,0.0,0.0,0.0,,,,,,,,
401575453,,Kansas Jayhawks,Kentucky Wildcats,0.0,0.0,0.0,,,,,,,,
401574573,,Illinois Fighting Illini,Marquette Golden Eagles,0.0,0.0,0.0,,,,,,,,
401591369,,UConn Huskies,Mississippi Valley State Delta Devils,0.0,0.0,0.0,,,,,,,,
401575519,,Tennessee Volunteers,Wofford Terriers,0.0,0.0,0.0,,,,,,,,
401574574,,Creighton Bluejays,Iowa Hawkeyes,0.0,0.0,0.0,,,,,,,,
401576149,,Michigan State Spartans,Duke Blue Devils,0.0,0.0,0.0,,,,,,,,
401581349,,Florida Atlantic Owls,Eastern Michigan Eagles,0.0,0.0,0.0,,,,,,,,
401606989,,Gonzaga Bulldogs,Eastern Oregon Mountaineers,0.0,0.0,0.0,,,,,,,,
401575511,,SMU Mustangs,Texas A&M Aggies,0.0,0.0,0.0,,,,,,,,
401581803,,Baylor Bears,Kansas City Roos,0.0,0.0,0.0,,,,,,,,
401603531,,USC Trojans,UC Irvine Anteaters,0.0,0.0,0.0,,,,,,,,
401591431,,Alabama Crimson Tide,South Alabama Jaguars,0.0,0.0,0.0,,,,,,,,
401594480,,Colorado Buffaloes,Milwaukee Panthers,0.0,0.0,0.0,,,,,,,,
401583726,,Texas Longhorns,Rice Owls,0.0,0.0,0.0,,,,,,,,
401581343,,Towson Tigers,Houston Cougars,0.0,0.0,0.0,,,,,,,,
401607319,,Arizona Wildcats,Belmont Bruins,0.0,0.0,0.0,,,,,,,,
401581548,,Utah Utes,Houston Cougars,0.0,0.0,0.0,,,,,,,,
401576150,,Duke Blue Devils,Bucknell Bison,0.0,0.0,0.0,,,,,,,,
401581515,,Miami Hurricanes,Georgia Bulldogs,0.0,0.0,0.0,,,,,,,,
401575512,,Texas A&M Aggies,Oral Roberts Golden Eagles,0.0,0.0,0.0,,,,,,,,
401594526,,Arkansas Razorbacks,UNC Greensboro Spartans,0.0,0.0,0.0,,,,,,,,
401588944,,Kentucky Wildcats,Stonehill Skyhawks,0.0,0.0,0.0,,,,,,,,
401574577,,Michigan State Spartans,Butler Bulldogs,0.0,0.0,0.0,,,,,,,,
401583598,,North Carolina Tar Heels,UC Riverside Highlanders,0.0,0.0,0.0,,,,,,,,
401574576,,Villanova Wildcats,Maryland Terrapins,0.0,0.0,0.0,,,,,,,,
401591432,,Alabama Crimson Tide,Mercer Bears,0.0,0.0,0.0,,,,,,,,
401584512,,Illinois Fighting Illini,Valparaiso Beacons,0.0,0.0,0.0,,,,,,,,
401581837,,James Madison Dukes,Radford Highlanders,0.0,0.0,0.0,,,,,,,,
401577593,,Creighton Bluejays,Texas Southern Tigers,0.0,0.0,0.0,,,,,,,,
401600915,,Florida Atlantic Owls,Bryant Bulldogs,0.0,0.0,0.0,,,,,,,,
401600257,,Arizona Wildcats,UT Arlington Mavericks,0.0,0.0,0.0,,,,,,,,
401591374,,Indiana Hoosiers,UConn Huskies,0.0,0.0,0.0,,,,,,,,
401581549,,Houston Cougars,Dayton Flyers,0.0,0.0,0.0,,,,,,,,
401581517,,Miami Hurricanes,Kansas State Wildcats,0.0,0.0,0.0,,,,,,,,
401577659,,USC Trojans,Brown Bears,0.0,0.0,0.0,,,,,,,,
401592370,,Michigan State Spartans,Alcorn State Braves,0.0,0.0,0.0,,,,,,,,
401591375,,Louisville Cardinals,Texas Longhorns,0.0,0.0,0.0,,,,,,,,
401584513,,Illinois Fighting Illini,Southern Jaguars,0.0,0.0,0.0,,,,,,,,
401575875,,Chaminade Silverswords,Kansas Jayhawks,0.0,0.0,0.0,,,,,,,,
401575874,,Gonzaga Bulldogs,Purdue Boilermakers,0.0,0.0,0.0,,,,,,,,
401575876,,Marquette Golden Eagles,UCLA Bruins,0.0,0.0,0.0,,,,,,,,
401601491,,Texas Longhorns,UConn Huskies,0.0,0.0,0.0,,,,,,,,
401575873,,Syracuse Orange,Tennessee Volunteers,0.0,0.0,0.0,,,,,,,,
401577544,,Kentucky Wildcats,Saint Joseph's Hawks,0.0,0.0,0.0,,,,,,,,
401593791,,Richmond Spiders,Colorado Buffaloes,0.0,0.0,0.0,,,,,,,,
401575429,,Virginia Cavaliers,Wisconsin Badgers,0.0,0.0,0.0,,,,,,,,
401581595,,Marquette Golden Eagles,Kansas Jayhawks,0.0,0.0,0.0,,,,,,,,
401581594,,Purdue Boilermakers,Tennessee Volunteers,0.0,0.0,0.0,,,,,,,,
401576151,,Duke Blue Devils,La Salle Explorers,0.0,0.0,0.0,,,,,,,,
401581596,,Gonzaga Bulldogs,Syracuse Orange,0.0,0.0,0.0,,,,,,,,
401603138,,Colorado Buffaloes,Florida State Seminoles,0.0,0.0,0.0,,,,,,,,
401581838,,Southern Illinois Salukis,James Madison Dukes,0.0,0.0,0.0,,,,,,,,
401581599,,Kansas Jayhawks,Tennessee Volunteers,0.0,0.0,0.0,,,,,,,,
401581598,,Marquette Golden Eagles,Purdue Boilermakers,0.0,0.0,0.0,,,,,,,,
401577594,,Creighton Bluejays,Loyola Chicago Ramblers,0.0,0.0,0.0,,,,,,,,
401581600,,UCLA Bruins,Gonzaga Bulldogs,0.0,0.0,0.0,,,,,,,,
401581799,,Oregon State Beavers,Baylor Bears,0.0,0.0,0.0,,,,,,,,
401580922,,North Carolina Tar Heels,Northern Iowa Panthers,0.0,0.0,0.0,,,,,,,,
401580925,,Arkansas Razorbacks,Stanford Cardinal,0.0,0.0,0.0,,,,,,,,
401601497,,Fresno State Bulldogs,James Madison Dukes,0.0,0.0,0.0,,,,,,,,
401603134,,Virginia Cavaliers,West Virginia Mountaineers,0.0,0.0,0.0,,,,,,,,
401592391,,Arizona Wildcats,Michigan State Spartans,0.0,0.0,0.0,,,,,,,,
401581586,,Creighton Bluejays,Colorado State Rams,0.0,0.0,0.0,,,,,,,,
401581334,,Texas A&M Aggies,Penn State Nittany Lions,0.0,0.0,0.0,,,,,,,,
401581520,,North Carolina Tar Heels,Villanova Wildcats,0.0,0.0,0.0,,,,,,,,
401581165,,Butler Bulldogs,Florida Atlantic Owls,0.0,0.0,0.0,,,,,,,,
401581521,,Memphis Tigers,Arkansas Razorbacks,0.0,0.0,0.0,,,,,,,,
401586850,,USC Trojans,Seton Hall Pirates,0.0,0.0,0.0,,,,,,,,
401591370,,UConn Huskies,Manhattan Jaspers,0.0,0.0,0.0,,,,,,,,
401575437,,Houston Cougars,Montana Grizzlies,0.0,0.0,0.0,,,,,,,,
401576152,,Duke Blue Devils,Southern Indiana Screaming Eagles,0.0,0.0,0.0,,,,,,,,
401581565,,Florida Atlantic Owls,Texas A&M Aggies,0.0,0.0,0.0,,,,,,,,
401582118,,Florida Gators,Baylor Bears,0.0,0.0,0.0,,,,,,,,
401581524,,North Carolina Tar Heels,Arkansas Razorbacks,0.0,0.0,0.0,,,,,,,,
401581847,,Kentucky Wildcats,Marshall Thundering Herd,0.0,0.0,0.0,,,,,,,,
401577636,,Ohio State Buckeyes,Alabama Crimson Tide,0.0,0.0,0.0,,,,,,,,
401586851,,USC Trojans,Oklahoma Sooners,0.0,0.0,0.0,,,,,,,,
401606613,,Mississippi State Bulldogs,Nicholls Colonels,0.0,0.0,0.0,,,,,,,,
401582161,,Oregon Ducks,Alabama Crimson Tide,0.0,0.0,0.0,,,,,,,,
401581570,,Iowa State Cyclones,Texas A&M Aggies,0.0,0.0,0.0,,,,,,,,
401583727,,Texas Longhorns,Wyoming Cowboys,0.0,0.0,0.0,,,,,,,,
401581759,,Colorado Buffaloes,Iona Gaels,0.0,0.0,0.0,,,,,,,,
401581569,,Virginia Tech Hokies,Florida Atlantic Owls,0.0,0.0,0.0,,,,,,,,
401591371,,UConn Huskies,New Hampshire Wildcats,0.0,0.0,0.0,,,,,,,,
401577642,,Purdue Boilermakers,Texas Southern Tigers,0.0,0.0,0.0,,,,,,,,
401577600,,Marquette Golden Eagles,Southern Jaguars,0.0,0.0,0.0,,,,,,,,
401575454,,Kansas Jayhawks,Eastern Illinois Panthers,0.0,0.0,0.0,,,,,,,,
401574549,,Kentucky Wildcats,Miami Hurricanes,0.0,0.0,0.0,,,,,,,,
401584438,,Baylor Bears,Nicholls Colonels,0.0,0.0,0.0,,,,,,,,
401600064,,Gonzaga Bulldogs,Cal State Bakersfield Roadrunners,0.0,0.0,0.0,,,,,,,,
401574547,,Georgia Tech Yellow Jackets,Mississippi State Bulldogs,0.0,0.0,0.0,,,,,,,,
401574551,,Alabama Crimson Tide,Clemson Tigers,0.0,0.0,0.0,,,,,,,,
401574555,,Arkansas Razorbacks,Duke Blue Devils,0.0,0.0,0.0,,,,,,,,
401574552,,North Carolina Tar Heels,Tennessee Volunteers,0.0,0.0,0.0,,,,,,,,
401574553,,Virginia Cavaliers,Texas A&M Aggies,0.0,0.0,0.0,,,,,,,,
401577546,,Villanova Wildcats,Saint Joseph's Hawks,0.0,0.0,0.0,,,,,,,,
401594481,,Colorado State Rams,Colorado Buffaloes,0.0,0.0,0.0,,,,,,,,
401581839,,James Madison Dukes,Buffalo Bulls,0.0,0.0,0.0,,,,,,,,
401584372,,Florida Atlantic Owls,Liberty Flames,0.0,0.0,0.0,,,,,,,,
401574560,,Oklahoma State Cowboys,Creighton Bluejays,0.0,0.0,0.0,,,,,,,,
401583728,,Texas Longhorns,Texas State Bobcats,0.0,0.0,0.0,,,,,,,,
401584353,,Oklahoma Sooners,Arkansas-Pine Bluff Golden Lions,0.0,0.0,0.0,,,,,,,,
401600295,,Northwestern Wildcats,Purdue Boilermakers,0.0,0.0,0.0,,,,,,,,
401574563,,Kansas Jayhawks,UConn Huskies,0.0,0.0,0.0,,,,,,,,
401574562,,Xavier Musketeers,Houston Cougars,0.0,0.0,0.0,,,,,,,,
401593953,,BYU Cougars,Fresno State Bulldogs,0.0,0.0,0.0,,,,,,,,
401598634,,Arizona Wildcats,Colgate Raiders,0.0,0.0,0.0,,,,,,,,
401577601,,Wisconsin Badgers,Marquette Golden Eagles,0.0,0.0,0.0,,,,,,,,
401604090,,Georgia Tech Yellow Jackets,Duke Blue Devils,0.0,0.0,0.0,,,,,,,,
401604091,,Miami Hurricanes,Notre Dame Fighting Irish,0.0,0.0,0.0,,,,,,,,
401602358,,Baylor Bears,Northwestern State Demons,0.0,0.0,0.0,,,,,,,,
401603832,,USC Trojans,Gonzaga Bulldogs,0.0,0.0,0.0,,,,,,,,
401588945,,Kentucky Wildcats,UNC Wilmington Seahawks,0.0,0.0,0.0,,,,,,,,
401577651,,Florida Atlantic Owls,Charleston Cougars,0.0,0.0,0.0,,,,,,,,
401604092,,North Carolina Tar Heels,Florida State Seminoles,0.0,0.0,0.0,,,,,,,,
401604303,,Villanova Wildcats,Drexel Dragons,0.0,0.0,0.0,,,,,,,,
401581778,,Colorado State Rams,Washington Huskies,0.0,0.0,0.0,,,,,,,,
401600296,,Rutgers Scarlet Knights,Illinois Fighting Illini,0.0,0.0,0.0,,,,,,,,
401574837,,Nebraska Cornhuskers,Creighton Bluejays,0.0,0.0,0.0,,,,,,,,
401597984,,Mississippi State Bulldogs,Southern Jaguars,0.0,0.0,0.0,,,,,,,,
401581840,,James Madison Dukes,Keystone Giants,0.0,0.0,0.0,,,,,,,,
401600298,,Purdue Boilermakers,Iowa Hawkeyes,0.0,0.0,0.0,,,,,,,,
401575455,,Kansas Jayhawks,Kansas City Roos,0.0,0.0,0.0,,,,,,,,
401580309,,UConn Huskies,North Carolina Tar Heels,0.0,0.0,0.0,,,,,,,,
401574569,,Baylor Bears,Seton Hall Pirates,0.0,0.0,0.0,,,,,,,,
401604758,,Gonzaga Bulldogs,Arkansas-Pine Bluff Golden Lions,0.0,0.0,0.0,,,,,,,,
401580310,,Illinois Fighting Illini,Florida Atlantic Owls,0.0,0.0,0.0,,,,,,,,
401587218,,BYU Cougars,Evansville Purple Aces,0.0,0.0,0.0,,,,,,,,
401575520,,Tennessee Volunteers,George Mason Patriots,0.0,0.0,0.0,,,,,,,,
401574567,,Oklahoma Sooners,Providence Friars,0.0,0.0,0.0,,,,,,,,
401600300,,Michigan State Spartans,Wisconsin Badgers,0.0,0.0,0.0,,,,,,,,
401584446,,Grand Canyon Lopes,San Diego State Aztecs,0.0,0.0,0.0,,,,,,,,
401575438,,Houston Cougars,Rice Owls,0.0,0.0,0.0,,,,,,,,
401574566,,Marquette Golden Eagles,Texas Longhorns,0.0,0.0,0.0,,,,,,,,
401594596,,Colorado State Rams,Denver Pioneers,0.0,0.0,0.0,,,,,,,,
401576639,,Miami Hurricanes,Long Island University Sharks,0.0,0.0,0.0,,,,,,,,
401575513,,Texas A&M Aggies,DePaul Blue Demons,0.0,0.0,0.0,,,,,,,,
401583763,,Clemson Tigers,South Carolina Gamecocks,0.0,0.0,0.0,,,,,,,,
401598962,,Bellarmine Knights,Berea Mountaineers,0.0,0.0,0.0,,,,,,,,
401617203,,North Alabama Lions,Rust Bearcats,0.0,0.0,0.0,,,,,,,,
401604424,,Delaware State Hornets,Virginia-Lynchburg Dragons,0.0,0.0,0.0,,,,,,,,
401594572,,UNC Greensboro Spartans,Eastern Kentucky Colonels,0.0,0.0,0.0,,,,,,,,
401589374,,Wright State Raiders,Bethel (IN) Pilots,0.0,0.0,0.0,,,,,,,,
401575447,,Iowa State Cyclones,Iowa Hawkeyes,0.0,0.0,0.0,,,,,,,,
401574417,,Central Arkansas Bears,Little Rock Trojans,0.0,0.0,0.0,,,,,,,,
401587239,,Eastern Illinois Panthers,IU Indianapolis Jaguars,0.0,0.0,0.0,,,,,,,,
401583844,,North Dakota State Bison,Portland Pilots,0.0,0.0,0.0,,,,,,,,
401594094,,Cal State Northridge Matadors,Bethesda University Flames,0.0,0.0,0.0,,,,,,,,
401597838,,Duquesne Dukes,Saint Peter's Peacocks,0.0,0.0,0.0,,,,,,,,
401593810,,Boston College Eagles,Holy Cross Crusaders,0.0,0.0,0.0,,,,,,,,
401589299,,Rider Broncs,Stonehill Skyhawks,0.0,0.0,0.0,,,,,,,,
401587230,,Manhattan Jaspers,Fairleigh Dickinson Knights,0.0,0.0,0.0,,,,,,,,
401587189,,Yale Bulldogs,Colby-Sawyer Chargers,0.0,0.0,0.0,,,,,,,,
401581743,,Harvard Crimson,Army Black Knights,0.0,0.0,0.0,,,,,,,,
401581730,,High Point Panthers,North Carolina A&T Aggies,0.0,0.0,0.0,,,,,,,,
401581354,,Eastern Michigan Eagles,Oakland Golden Grizzlies,0.0,0.0,0.0,,,,,,,,
401577711,,Jacksonville State Gamecocks,UIC Flames,0.0,0.0,0.0,,,,,,,,
401577687,,Quinnipiac Bobcats,Navy Midshipmen,0.0,0.0,0.0,,,,,,,,
401584414,,Arizona Wildcats,Wisconsin Badgers,0.0,0.0,0.0,,,,,,,,
401575456,,Kansas Jayhawks,Missouri Tigers,0.0,0.0,0.0,,,,,,,,
401575439,,Houston Cougars,Jackson State Tigers,0.0,0.0,0.0,,,,,,,,
401577643,,Purdue Boilermakers,Alabama Crimson Tide,0.0,0.0,0.0,,,,,,,,
401591372,,UConn Huskies,Arkansas-Pine Bluff Golden Lions,0.0,0.0,0.0,,,,,,,,
401581779,,Washington Huskies,Gonzaga Bulldogs,0.0,0.0,0.0,,,,,,,,
401577603,,Marquette Golden Eagles,Notre Dame Fighting Irish,0.0,0.0,0.0,,,,,,,,
401577595,,Creighton Bluejays,Central Michigan Chippewas,0.0,0.0,0.0,,,,,,,,
401583729,,Texas Longhorns,Houston Christian Huskies,0.0,0.0,0.0,,,,,,,,
401595310,,Colorado State Rams,Saint Mary's Gaels,0.0,0.0,0.0,,,,,,,,
401593954,,Utah Utes,BYU Cougars,0.0,0.0,0.0,,,,,,,,
401588946,,Kentucky Wildcats,Pennsylvania Quakers,0.0,0.0,0.0,,,,,,,,
401575521,,Tennessee Volunteers,Illinois Fighting Illini,0.0,0.0,0.0,,,,,,,,
401581841,,Old Dominion Monarchs,James Madison Dukes,0.0,0.0,0.0,,,,,,,,
401584354,,Oklahoma Sooners,Arkansas Razorbacks,0.0,0.0,0.0,,,,,,,,
401576153,,Duke Blue Devils,Charlotte 49ers,0.0,0.0,0.0,,,,,,,,
401578015,,Clemson Tigers,TCU Horned Frogs,0.0,0.0,0.0,,,,,,,,
401597932,,San Diego State Aztecs,UC Irvine Anteaters,0.0,0.0,0.0,,,,,,,,
401583792,,Miami Hurricanes,Colorado Buffaloes,0.0,0.0,0.0,,,,,,,,
401575514,,Texas A&M Aggies,Memphis Tigers,0.0,0.0,0.0,,,,,,,,
401606990,,Gonzaga Bulldogs,Mississippi Valley State Delta Devils,0.0,0.0,0.0,,,,,,,,
401575522,,Tennessee Volunteers,Georgia Southern Eagles,0.0,0.0,0.0,,,,,,,,
401576154,,Duke Blue Devils,Hofstra Pride,0.0,0.0,0.0,,,,,,,,
401577596,,UNLV Rebels,Creighton Bluejays,0.0,0.0,0.0,,,,,,,,
401608783,,Florida Atlantic Owls,Florida International Panthers,0.0,0.0,0.0,,,,,,,,
401593955,,BYU Cougars,Denver Pioneers,0.0,0.0,0.0,,,,,,,,
401581722,,Northwestern Wildcats,Chicago State Cougars,0.0,0.0,0.0,,,,,,,,
401577604,,Marquette Golden Eagles,St. Thomas-Minnesota Tommies,0.0,0.0,0.0,,,,,,,,
401584415,,Wisconsin Badgers,Jacksonville State Gamecocks,0.0,0.0,0.0,,,,,,,,
401591373,,Gonzaga Bulldogs,UConn Huskies,0.0,0.0,0.0,,,,,,,,
401577644,,Purdue Boilermakers,Arizona Wildcats,0.0,0.0,0.0,,,,,,,,
401575457,,Indiana Hoosiers,Kansas Jayhawks,0.0,0.0,0.0,,,,,,,,
401575440,,Houston Cougars,Texas A&M Aggies,0.0,0.0,0.0,,,,,,,,
401592434,,Michigan State Spartans,Baylor Bears,0.0,0.0,0.0,,,,,,,,
401577597,,Creighton Bluejays,Alabama Crimson Tide,0.0,0.0,0.0,,,,,,,,
401581147,,Kentucky Wildcats,North Carolina Tar Heels,0.0,0.0,0.0,,,,,,,,
401584355,,Oklahoma Sooners,Green Bay Phoenix,0.0,0.0,0.0,,,,,,,,
401575523,,Tennessee Volunteers,NC State Wolfpack,0.0,0.0,0.0,,,,,,,,
401583604,,Memphis Tigers,Clemson Tigers,0.0,0.0,0.0,,,,,,,,
401575423,,St. Bonaventure Bonnies,Florida Atlantic Owls,0.0,0.0,0.0,,,,,,,,
401593956,,BYU Cougars,Georgia State Panthers,0.0,0.0,0.0,,,,,,,,
401583730,,Texas Longhorns,LSU Tigers,0.0,0.0,0.0,,,,,,,,
401581842,,Hampton Pirates,James Madison Dukes,0.0,0.0,0.0,,,,,,,,
401575431,,Virginia Cavaliers,Northeastern Huskies,0.0,0.0,0.0,,,,,,,,
401588938,,Miami Hurricanes,La Salle Explorers,0.0,0.0,0.0,,,,,,,,
401581723,,DePaul Blue Demons,Northwestern Wildcats,0.0,0.0,0.0,,,,,,,,
401584515,,Illinois Fighting Illini,Colgate Raiders,0.0,0.0,0.0,,,,,,,,
401595311,,Colorado State Rams,CSU Pueblo Thunderwolves,0.0,0.0,0.0,,,,,,,,
401600769,,Drexel Dragons,Penn State-Alleghany Nittany Lions,0.0,0.0,0.0,,,,,,,,
401581867,,Jacksonville Dolphins,UL Monroe Warhawks,0.0,0.0,0.0,,,,,,,,
401608799,,East Texas A&M Lions,Arlington Baptist Patriots,0.0,0.0,0.0,,,,,,,,
401604785,,Texas A&M-Corpus Christi Islanders,Texas Lutheran Bulldogs,0.0,0.0,0.0,,,,,,,,
401598021,,Prairie View A&M Panthers,North American Stallions,0.0,0.0,0.0,,,,,,,,
401601467,,UNC Asheville Bulldogs,South Carolina State Bulldogs,0.0,0.0,0.0,,,,,,,,
401577654,,Charleston Cougars,Coastal Carolina Chanticleers,0.0,0.0,0.0,,,,,,,,
401583782,,Youngstown State Penguins,Westminster (PA) Titans,0.0,0.0,0.0,,,,,,,,
401611803,,Norfolk State Spartans,Southern Virginia Knights,0.0,0.0,0.0,,,,,,,,
401602694,,Le Moyne Dolphins,Houghton Highlanders,0.0,0.0,0.0,,,,,,,,
401600290,,Dartmouth Big Green,Thomas (ME) Terriers,0.0,0.0,0.0,,,,,,,,
401596814,,Campbell Fighting Camels,Morgan State Bears,0.0,0.0,0.0,,,,,,,,
401592435,,Michigan State Spartans,Oakland Golden Grizzlies,0.0,0.0,0.0,,,,,,,,
401587210,,Duquesne Dukes,Bradley Braves,0.0,0.0,0.0,,,,,,,,
401587201,,Ohio Bobcats,Defiance Yellow Jackets,0.0,0.0,0.0,,,,,,,,
401584387,,Marist Red Foxes,Maryland Eastern Shore Hawks,0.0,0.0,0.0,,,,,,,,
401581852,,Marshall Thundering Herd,Bluefield University Ramblin' Rams,0.0,0.0,0.0,,,,,,,,
401581093,,Wake Forest Demon Deacons,Delaware State Hornets,0.0,0.0,0.0,,,,,,,,
401577689,,Holy Cross Crusaders,Quinnipiac Bobcats,0.0,0.0,0.0,,,,,,,,
401575467,,UCF Knights,Maine Black Bears,0.0,0.0,0.0,,,,,,,,
401594435,,Little Rock Trojans,Murray State Racers,0.0,0.0,0.0,,,,,,,,
401604759,,Arkansas-Pine Bluff Golden Lions,Ecclesia Royals,0.0,0.0,0.0,,,,,,,,
401604348,,SIU Edwardsville Cougars,Central Christian College Tigers,0.0,0.0,0.0,,,,,,,,
401600245,,Chicago State Cougars,UT Rio Grande Valley Vaqueros,0.0,0.0,0.0,,,,,,,,
401598013,,Texas State Bobcats,LeTourneau Yellow Jackets,0.0,0.0,0.0,,,,,,,,
401597434,,Tarleton State Texans,Jacksonville State Gamecocks,0.0,0.0,0.0,,,,,,,,
401594478,,Western Illinois Leathernecks,Eureka Red Devils,0.0,0.0,0.0,,,,,,,,
401587220,,Evansville Purple Aces,UT Martin Skyhawks,0.0,0.0,0.0,,,,,,,,
401581791,,Lamar Cardinals,Southern Miss Golden Eagles,0.0,0.0,0.0,,,,,,,,
401588606,,Northern Illinois Huskies,Calumet Crimson Wave,0.0,0.0,0.0,,,,,,,,
401594597,,Denver Pioneers,Adams State Grizzlies,0.0,0.0,0.0,,,,,,,,
401594055,,Sacramento State Hornets,UC San Diego Tritons,0.0,0.0,0.0,,,,,,,,
401594038,,Fresno State Bulldogs,Portland State Vikings,0.0,0.0,0.0,,,,,,,,
401593977,,Cal Poly Mustangs,Eastern Washington Eagles,0.0,0.0,0.0,,,,,,,,
