game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,game_date,game_key,game_id_odds,book,fetched_at,moneyline_home,moneyline_away,spread,total,commence_time,home_team_name,away_team_name,odds_date,odds_key
401831236,2025,2025-11-25,2025-11-25 16:00:00+00:00,TBD,TBD,0,0,,,,,True,Ocean Center,2025-11-25,tbd__tbd,,,,,,,,,,,,
401830888,2025,2025-11-25,2025-11-25 17:00:00+00:00,TBD,TBD,0,0,,,,,True,State Farm Field House,2025-11-25,tbd__tbd,,,,,,,,,,,,
401820810,2025,2025-11-25,2025-11-25 18:00:00+00:00,East Carolina Pirates,Michigan State Spartans,0,0,,,,,True,Suncoast Credit Union Arena,2025-11-25,eastcarolina__michiganstate,7cdc5820b4e518b9bddb60b6b3d194d9,DraftKings,2025-11-25 15:14:22.969015+00:00,-4500.0,1700.0,-21.5,141.5,2025-11-25 18:00:00+00:00,Michigan State Spartans,East Carolina Pirates,2025-11-25,eastcarolina__michiganstate
401820810,2025,2025-11-25,2025-11-25 18:00:00+00:00,East Carolina Pirates,Michigan State Spartans,0,0,,,,,True,Suncoast Credit Union Arena,2025-11-25,eastcarolina__michiganstate,7cdc5820b4e518b9bddb60b6b3d194d9,LowVig.ag,2025-11-25 15:14:22.969015+00:00,,,-22.0,141.5,2025-11-25 18:00:00+00:00,Michigan State Spartans,East Carolina Pirates,2025-11-25,eastcarolina__michiganstate
401820810,2025,2025-11-25,2025-11-25 18:00:00+00:00,East Carolina Pirates,Michigan State Spartans,0,0,,,,,True,Suncoast Credit Union Arena,2025-11-25,eastcarolina__michiganstate,7cdc5820b4e518b9bddb60b6b3d194d9,BetOnline.ag,2025-11-25 15:14:22.969015+00:00,,,-22.0,141.5,2025-11-25 18:00:00+00:00,Michigan State Spartans,East Carolina Pirates,2025-11-25,eastcarolina__michiganstate
401820810,2025,2025-11-25,2025-11-25 18:00:00+00:00,East Carolina Pirates,Michigan State Spartans,0,0,,,,,True,Suncoast Credit Union Arena,2025-11-25,eastcarolina__michiganstate,7cdc5820b4e518b9bddb60b6b3d194d9,Fanatics,2025-11-25 15:14:22.969015+00:00,-7000.0,2000.0,-21.5,141.5,2025-11-25 18:00:00+00:00,Michigan State Spartans,East Carolina Pirates,2025-11-25,eastcarolina__michiganstate
401820810,2025,2025-11-25,2025-11-25 18:00:00+00:00,East Carolina Pirates,Michigan State Spartans,0,0,,,,,True,Suncoast Credit Union Arena,2025-11-25,eastcarolina__michiganstate,7cdc5820b4e518b9bddb60b6b3d194d9,Caesars,2025-11-25 15:14:22.969015+00:00,,,-22.0,141.0,2025-11-25 18:00:00+00:00,Michigan State Spartans,East Carolina Pirates,2025-11-25,eastcarolina__michiganstate
401820810,2025,2025-11-25,2025-11-25 18:00:00+00:00,East Carolina Pirates,Michigan State Spartans,0,0,,,,,True,Suncoast Credit Union Arena,2025-11-25,eastcarolina__michiganstate,7cdc5820b4e518b9bddb60b6b3d194d9,FanDuel,2025-11-25 15:14:22.969015+00:00,-7000.0,2000.0,-21.5,142.5,2025-11-25 18:00:00+00:00,Michigan State Spartans,East Carolina Pirates,2025-11-25,eastcarolina__michiganstate
401820810,2025,2025-11-25,2025-11-25 18:00:00+00:00,East Carolina Pirates,Michigan State Spartans,0,0,,,,,True,Suncoast Credit Union Arena,2025-11-25,eastcarolina__michiganstate,7cdc5820b4e518b9bddb60b6b3d194d9,Bovada,2025-11-25 15:14:22.969015+00:00,,,-22.0,142.5,2025-11-25 18:00:00+00:00,Michigan State Spartans,East Carolina Pirates,2025-11-25,eastcarolina__michiganstate
401820810,2025,2025-11-25,2025-11-25 18:00:00+00:00,East Carolina Pirates,Michigan State Spartans,0,0,,,,,True,Suncoast Credit Union Arena,2025-11-25,eastcarolina__michiganstate,7cdc5820b4e518b9bddb60b6b3d194d9,BetRivers,2025-11-25 15:14:22.969015+00:00,,,-22.0,141.5,2025-11-25 18:00:00+00:00,Michigan State Spartans,East Carolina Pirates,2025-11-25,eastcarolina__michiganstate
