game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin
401804928,2026,2026-02-14,2026-02-14 22:00:00+00:00,2026-02-14 17:00,EST,Jacksonville State Gamecocks,New Mexico State Aggies,0,0,,,,,False,Pete Mathews Coliseum,2026-02-14T22:00:00Z,2026-02-14,,,,jacksonvillestategamecocks::newmexicostate,61cb514788e1424f8564a51530934372,BetMGM,h2h,full_game,2026-02-14 22:00:00+00:00,2026-02-14 15:27:46+00:00,Jacksonville St Gamecocks,New Mexico St Aggies,-135.0,110.0,,,,,,,,2026-02-14,0,False,146.34225463867188,-6.284576892852783,71.62467,77.346016,-2.474674,-3.2186615,146.34225463867188,-6.284576892852783
401804931,2026,2026-02-14,2026-02-15 01:00:00+00:00,2026-02-14 20:00,EST,Western Kentucky Hilltoppers,Middle Tennessee Blue Raiders,0,0,,,,,False,E.A. Diddle Arena,2026-02-15T01:00:00Z,2026-02-14,,,,middletennesseeblueraiders::westernkentuckyhilltoppers,0b5aea2638734481908f855c79b5d627,BetOnline.ag,h2h,full_game,2026-02-15 01:00:00+00:00,2026-02-14 15:27:31+00:00,Western Kentucky Hilltoppers,Middle Tennessee Blue Raiders,-165.0,145.0,,,,,,,,2026-02-15,1,False,143.97385620117188,1.7605909156799315,70.89518,77.21655,0.4755342,1.12445,143.97385620117188,1.7605909156799315
401804932,2026,2026-02-14,2026-02-14 19:00:00+00:00,2026-02-14 14:00,EST,UTEP Miners,Liberty Flames,0,0,,,,,False,Don Haskins Center,2026-02-14T19:00:00Z,2026-02-14,,,,libertyflames::utepminers,c17aaf5793a57861a85853a65c7681db,BetMGM,h2h,full_game,2026-02-14 19:00:00+00:00,2026-02-14 15:27:46+00:00,UTEP Miners,Liberty Flames,240.0,-300.0,,,,,,,,2026-02-14,0,False,143.95616149902344,-8.875890731811523,70.58306,76.74907,-4.0964136,-4.2103567,143.95616149902344,-8.875890731811523
401804933,2026,2026-02-14,2026-02-14 20:00:00+00:00,2026-02-14 15:00,EST,Missouri State Bears,Delaware Blue Hens,0,0,,,,,False,Great Southern Bank Arena,2026-02-14T20:00:00Z,2026-02-14,,,,delawarebluehens::missouristate,68935d88d3e8aba48236a732527959b4,BetMGM,h2h,full_game,2026-02-14 20:00:00+00:00,2026-02-14 15:27:46+00:00,Missouri St Bears,Delaware Blue Hens,-350.0,275.0,,,,,,,,2026-02-14,0,False,145.3357391357422,9.212413787841797,71.227165,77.63176,4.1771603,5.367009,145.3357391357422,9.212413787841797
401805196,2026,2026-02-14,2026-02-14 21:00:00+00:00,2026-02-14 16:00,EST,Abilene Christian Wildcats,Tarleton State Texans,0,0,,,,,False,Moody Coliseum (Abilene),2026-02-14T21:00:00Z,2026-02-14,,,,abilenechristian::tarletonstate,9bf653b690f964947fc4c4928677b9e6,BetMGM,h2h,full_game,2026-02-14 21:00:00+00:00,2026-02-14 15:27:46+00:00,Abilene Christian Wildcats,Tarleton State Texans,-140.0,115.0,,,,,,,,2026-02-14,0,False,144.0574951171875,5.1094255447387695,70.66231,77.224014,2.1079295,3.362336,144.0574951171875,5.1094255447387695
401805197,2026,2026-02-14,2026-02-14 20:00:00+00:00,2026-02-14 15:00,EST,UT Arlington Mavericks,Southern Utah Thunderbirds,0,0,,,,,False,College Park Center,2026-02-14T20:00:00Z,2026-02-14,,,,southernutahthunderbirds::utarlington,a7aed963b995a903954ee61bb92e5cff,BetMGM,h2h,full_game,2026-02-14 20:00:00+00:00,2026-02-14 15:27:46+00:00,UT-Arlington Mavericks,Southern Utah Thunderbirds,-425.0,320.0,,,,,,,,2026-02-14,0,False,144.16494750976562,-0.5228734016418457,70.69472,77.06461,-0.36117005,0.28681946,144.16494750976562,-0.5228734016418457
401805198,2026,2026-02-14,2026-02-15 02:00:00+00:00,2026-02-14 21:00,EST,Utah Tech Trailblazers,California Baptist Lancers,0,0,,,,,False,Burns Arena,2026-02-15T02:00:00Z,2026-02-14,,,,californiabaptist::utahtechtrailblazers,d588e108bfb467264ce16aaf4907cb25,BetOnline.ag,h2h,full_game,2026-02-15 02:00:00+00:00,2026-02-14 15:27:31+00:00,Utah Tech Trailblazers,Cal Baptist Lancers,135.0,-155.0,,,,,,,,2026-02-15,1,False,141.14505004882812,6.139727592468262,69.40151,76.631256,1.9826458,4.4276924,141.14505004882812,6.139727592468262
401806488,2026,2026-02-14,2026-02-14 20:30:00+00:00,2026-02-14 15:30,EST,Morehead State Eagles,Tennessee State Tigers,0,0,,,,,False,Ellis T. Johnson Arena,2026-02-14T20:30:00Z,2026-02-14,,,,moreheadstate::tennesseestate,8f1ae1ee602b6d556dcd1f2aed55d7b3,BetMGM,h2h,full_game,2026-02-14 20:30:00+00:00,2026-02-14 15:27:46+00:00,Morehead St Eagles,Tennessee St Tigers,-110.0,-110.0,,,,,,,,2026-02-14,0,False,140.26222229003906,0.4369196891784668,68.98751,76.24788,-0.7385206,1.4747922,140.26222229003906,0.4369196891784668
401806490,2026,2026-02-14,2026-02-14 22:00:00+00:00,2026-02-14 17:00,EST,Southern Indiana Screaming Eagles,Tennessee Tech Golden Eagles,0,0,,,,,False,Liberty Arena (IN),2026-02-14T22:00:00Z,2026-02-14,,,,southernindianascreaming::tennesseetechgolden,06d2966eba5aef996b477778eb3458d6,BetMGM,h2h,full_game,2026-02-14 22:00:00+00:00,2026-02-14 15:27:46+00:00,Southern Indiana Screaming Eagles,Tennessee Tech Golden Eagles,-115.0,-105.0,,,,,,,,2026-02-14,0,False,142.39703369140625,16.782958984375,69.97147,77.245285,6.938653,9.986541,142.39703369140625,16.782958984375
401807739,2026,2026-02-14,2026-02-14 22:30:00+00:00,2026-02-14 17:30,EST,Austin Peay Governors,Bellarmine Knights,0,0,,,,,False,F&M Bank Arena,2026-02-14T22:30:00Z,2026-02-14,,,,austinpeay::bellarmine,bd374771075a78e647b72ffaf2c1ae47,BetMGM,h2h,full_game,2026-02-14 22:30:00+00:00,2026-02-14 15:27:46+00:00,Austin Peay Governors,Bellarmine Knights,-500.0,375.0,,,,,,,,2026-02-14,0,False,138.70086669921875,-15.2330322265625,68.28731,75.41327,-7.9556026,-6.7472334,138.70086669921875,-15.2330322265625
401807741,2026,2026-02-14,2026-02-14 21:00:00+00:00,2026-02-14 16:00,EST,Queens University Royals,Lipscomb Bisons,0,0,,,,,False,Curry Arena,2026-02-14T21:00:00Z,2026-02-14,,,,lipscomb::queensroyals,b22e5c6ccb091b8c20d58b91ee0cea04,BetOnline.ag,spreads,full_game,2026-02-14 21:00:00+00:00,2026-02-14 15:27:31+00:00,Queens University Royals,Lipscomb Bisons,,,-2.0,-110.0,2.0,-110.0,,,,2026-02-14,0,False,140.0536346435547,-6.542667865753174,68.89606,75.98568,-3.8430297,-2.265785,140.0536346435547,-6.542667865753174
401807742,2026,2026-02-14,2026-02-14 21:00:00+00:00,2026-02-14 16:00,EST,Jacksonville Dolphins,North Florida Ospreys,0,0,,,,,False,Swisher Gymnasium,2026-02-14T21:00:00Z,2026-02-14,,,,jacksonville::northfloridaospreys,1a3f627c3bdc30c25bdf5f334c7959aa,BetMGM,h2h,full_game,2026-02-14 21:00:00+00:00,2026-02-14 15:27:46+00:00,Jacksonville Dolphins,North Florida Ospreys,-325.0,260.0,,,,,,,,2026-02-14,0,False,141.17752950032553,8.455938084920248,68.36436,76.18182,2.42006,5.970421,141.17752950032553,8.455938084920248
401807743,2026,2026-02-14,2026-02-14 19:00:00+00:00,2026-02-14 14:00,EST,Florida Gulf Coast Eagles,Stetson Hatters,0,0,,,,,False,Alico Arena,2026-02-14T19:00:00Z,2026-02-14,,,,floridagulfcoast::stetsonhatters,b1eaa3e71f1aea67343571c9b3c9c70d,BetMGM,h2h,full_game,2026-02-14 19:00:00+00:00,2026-02-14 15:27:46+00:00,Florida Gulf Coast Eagles,Stetson Hatters,-550.0,400.0,,,,,,,,2026-02-14,0,False,142.72100830078125,7.688055992126465,70.089066,77.02024,2.9816153,4.9941225,142.72100830078125,7.688055992126465
401807744,2026,2026-02-14,2026-02-14 19:00:00+00:00,2026-02-14 14:00,EST,Central Arkansas Bears,West Georgia Wolves,0,0,,,,,False,Farris Center,2026-02-14T19:00:00Z,2026-02-14,,,,centralarkansas::westgeorgiawolves,8cad6bbd4eb9d2012535bbb3313c9813,BetMGM,h2h,full_game,2026-02-14 19:00:00+00:00,2026-02-14 15:27:46+00:00,Central Arkansas Bears,West Georgia Wolves,-800.0,550.0,,,,,,,,2026-02-14,0,False,138.88717651367188,-1.7074050903320312,68.37121,75.87517,-1.9811914,0.5402596,138.88717651367188,-1.7074050903320312
401808233,2026,2026-02-14,2026-02-15 01:30:00+00:00,2026-02-14 20:30,EST,Arkansas Razorbacks,Auburn Tigers,0,0,,,,,False,Bud Walton Arena,2026-02-15T01:30:00Z,2026-02-14,,,,arkansas::auburn,d513190b89e339bed96079aa57b72d2d,BetOnline.ag,h2h,full_game,2026-02-15 01:30:10+00:00,2026-02-14 15:27:31+00:00,Arkansas Razorbacks,Auburn Tigers,-400.0,316.0,,,,,,,,2026-02-15,1,False,154.78330993652344,-17.700639724731445,75.257545,78.790825,-5.8391943,-10.881584,154.78330993652344,-17.700639724731445
401808234,2026,2026-02-14,2026-02-14 20:00:00+00:00,2026-02-14 15:00,EST,Florida Gators,Kentucky Wildcats,0,0,,,,,False,Stephen C. O'Connell Center,2026-02-14T20:00:00Z,2026-02-14,,,,floridagators::kentucky,00bd16ace7742e16b44af8bb89c5f3ce,BetMGM,h2h,full_game,2026-02-14 20:00:00+00:00,2026-02-14 15:27:46+00:00,Florida Gators,Kentucky Wildcats,-1100.0,700.0,,,,,,,,2026-02-14,0,False,99.6599464416504,-3.4290838718414305,76.206566,79.484375,-2.2427027,-7.3656282,99.6599464416504,-3.4290838718414305
401808235,2026,2026-02-14,2026-02-14 23:30:00+00:00,2026-02-14 18:30,EST,Ole Miss Rebels,Mississippi State Bulldogs,0,0,,,,,False,The Sandy and John Black Pavilion at Ole Miss,2026-02-14T23:30:00Z,2026-02-14,,,,mississippiolemiss::mississippistate,2790734c4901a3a7610d0002d3f0ac47,BetMGM,h2h,full_game,2026-02-14 23:30:52+00:00,2026-02-14 15:27:46+00:00,Ole Miss Rebels,Mississippi St Bulldogs,-190.0,155.0,,,,,,,,2026-02-14,0,False,150.1976318359375,-5.6794304847717285,73.298645,78.19448,-1.4381521,-3.5602863,150.1976318359375,-5.6794304847717285
