game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue
401858186,2026,2026-03-12,2026-03-12 15:00:00+00:00,2026-03-12 11:00,EDT,Miami (OH) RedHawks,Massachusetts Minutemen,0,0,,,,,STATUS_SCHEDULED,False,True,Rocket Arena
401851263,2026,2026-03-12,2026-03-12 15:30:00+00:00,2026-03-12 11:30,EDT,Fordham Rams,George Washington Revolutionaries,0,0,,,,,STATUS_SCHEDULED,False,True,PPG Paints Arena
401851177,2026,2026-03-12,2026-03-12 16:00:00+00:00,2026-03-12 12:00,EDT,Virginia Cavaliers,NC State Wolfpack,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center
401851311,2026,2026-03-12,2026-03-12 16:00:00+00:00,2026-03-12 12:00,EDT,St. John's Red Storm,Providence Friars,0,0,,,,,STATUS_SCHEDULED,False,True,Madison Square Garden
401851375,2026,2026-03-12,2026-03-12 16:00:00+00:00,2026-03-12 12:00,EDT,Ohio State Buckeyes,Iowa Hawkeyes,0,0,,,,,STATUS_SCHEDULED,False,True,United Center
401851296,2026,2026-03-12,2026-03-12 16:30:00+00:00,2026-03-12 12:30,EDT,Texas Tech Red Raiders,Iowa State Cyclones,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center
401851561,2026,2026-03-12,2026-03-12 16:30:00+00:00,2026-03-12 12:30,EDT,Missouri Tigers,Kentucky Wildcats,0,0,,,,,STATUS_SCHEDULED,False,True,Bridgestone Arena
401858187,2026,2026-03-12,2026-03-12 17:30:00+00:00,2026-03-12 13:30,EDT,Toledo Rockets,Bowling Green Falcons,0,0,,,,,STATUS_SCHEDULED,False,True,Rocket Arena
401851719,2026,2026-03-12,2026-03-12 18:00:00+00:00,2026-03-12 14:00,EDT,Texas Southern Tigers,Alabama A&M Bulldogs,0,0,,,,,STATUS_SCHEDULED,False,True,Gateway Center
401851264,2026,2026-03-12,2026-03-12 18:00:00+00:00,2026-03-12 14:00,EDT,George Mason Patriots,St. Bonaventure Bonnies,0,0,,,,,STATUS_SCHEDULED,False,True,PPG Paints Arena
401851376,2026,2026-03-12,2026-03-12 18:30:00+00:00,2026-03-12 14:30,EDT,Wisconsin Badgers,Washington Huskies,0,0,,,,,STATUS_SCHEDULED,False,True,United Center
401851178,2026,2026-03-12,2026-03-12 18:30:00+00:00,2026-03-12 14:30,EDT,Miami Hurricanes,Louisville Cardinals,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center
