game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin
401804917,2026,2026-02-07,2026-02-08 02:00:00+00:00,2026-02-07 21:00,EST,UTEP Miners,New Mexico State Aggies,0,0,,,,,False,Don Haskins Center,2026-02-08T02:00:00Z,2026-02-07,,,,newmexicostate::utepminers,a3347ce7f3c839e4203d9dba7dfeab66,BetOnline.ag,h2h,full_game,2026-02-08 02:00:00+00:00,2026-02-07 13:58:47+00:00,UTEP Miners,New Mexico St Aggies,-105.0,-115.0,,,,,,,,2026-02-08,1,False,144.3208465576172,-11.925003051757812,70.73357,76.728676,-5.3719597,-5.9285946,144.3208465576172,-11.925003051757812
401804919,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 20:00,EST,Jacksonville State Gamecocks,Kennesaw State Owls,0,0,,,,,False,Pete Mathews Coliseum,2026-02-08T01:00:00Z,2026-02-07,,,,jacksonvillestategamecocks::kennesawstate,9b4ff4312c4f7d83ef1922ee34cf1279,BetOnline.ag,h2h,full_game,2026-02-08 01:00:00+00:00,2026-02-07 13:58:47+00:00,Jacksonville St Gamecocks,Kennesaw St Owls,-115.0,-105.0,,,,,,,,2026-02-08,1,False,143.1761016845703,20.18740463256836,70.318016,77.52308,8.599437,11.698847,143.1761016845703,20.18740463256836
401804920,2026,2026-02-07,2026-02-07 18:00:00+00:00,2026-02-07 13:00,EST,Delaware Blue Hens,Middle Tennessee Blue Raiders,0,0,,,,,False,Bob Carpenter Center,2026-02-07T18:00:00Z,2026-02-07,,,,delawarebluehens::middletennesseeblueraiders,57937afeb88bbc851f3a41c64d9c4d09,BetMGM,h2h,full_game,2026-02-07 18:00:00+00:00,2026-02-07 13:59:52+00:00,Delaware Blue Hens,Middle Tennessee Blue Raiders,154.0,-190.0,,,,,,,,2026-02-07,0,False,143.3756866455078,-2.2990498542785645,70.347855,76.83738,-1.3039873,-0.53999925,143.3756866455078,-2.2990498542785645
401804922,2026,2026-02-07,2026-02-07 19:00:00+00:00,2026-02-07 14:00,EST,Liberty Flames,Missouri State Bears,0,0,,,,,False,Liberty Arena (VA),2026-02-07T19:00:00Z,2026-02-07,,,,libertyflames::missouristate,71cd8af633d1f12dd26db910a37c2602,BetMGM,h2h,full_game,2026-02-07 19:00:00+00:00,2026-02-07 13:59:52+00:00,Liberty Flames,Missouri St Bears,-475.0,360.0,,,,,,,,2026-02-07,0,False,146.77926635742188,0.551769495010376,71.8315,77.661476,0.6354337,0.41570234,146.77926635742188,0.551769495010376
401805190,2026,2026-02-07,2026-02-08 01:00:00+00:00,2026-02-07 20:00,EST,California Baptist Lancers,Abilene Christian Wildcats,0,0,,,,,False,Dale E. and Sarah Ann Fowler Events Center,2026-02-08T01:00:00Z,2026-02-07,,,,abilenechristian::californiabaptist,8bfb8f6c3a8c8dbe8d6ad1e2302781a3,BetOnline.ag,h2h,full_game,2026-02-08 01:00:00+00:00,2026-02-07 13:58:47+00:00,Cal Baptist Lancers,Abilene Christian Wildcats,-525.0,400.0,,,,,,,,2026-02-08,1,False,141.66867065429688,-6.981903553009033,69.59554,76.318665,-3.715143,-2.7848647,141.66867065429688,-6.981903553009033
401805191,2026,2026-02-07,2026-02-08 01:30:00+00:00,2026-02-07 20:30,EST,Southern Utah Thunderbirds,Tarleton State Texans,0,0,,,,,False,America First Events Center,2026-02-08T01:30:00Z,2026-02-07,,,,southernutahthunderbirds::tarletonstate,19fee3f49f71446852e77e79e8f4b249,BetOnline.ag,h2h,full_game,2026-02-08 01:30:00+00:00,2026-02-07 13:58:47+00:00,Southern Utah Thunderbirds,Tarleton State Texans,-125.0,105.0,,,,,,,,2026-02-08,1,False,144.1573486328125,5.388075351715088,70.70634,77.25451,2.251062,3.4962125,144.1573486328125,5.388075351715088
401805192,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 16:00,EST,Utah Valley Wolverines,UT Arlington Mavericks,0,0,,,,,False,UCCU Center,2026-02-07T21:00:00Z,2026-02-07,,,,utahvalleywolverines::utarlington,86a04cdb234e4e0b2230c0eb3efe58ba,BetMGM,h2h,full_game,2026-02-07 21:00:00+00:00,2026-02-07 13:59:52+00:00,Utah Valley Wolverines,UT-Arlington Mavericks,-625.0,450.0,,,,,,,,2026-02-07,0,False,145.572021484375,6.062711715698242,71.32171,77.580505,2.831526,3.6164937,145.572021484375,6.062711715698242
401806475,2026,2026-02-07,2026-02-07 21:00:00+00:00,2026-02-07 16:00,EST,Tennessee Tech Golden Eagles,Eastern Illinois Panthers,0,0,,,,,False,Hooper Eblen Center,2026-02-07T21:00:00Z,2026-02-07,,,,easternillinois::tennesseetechgolden,8d13327bc4b95912156b72a5e3119c9a,BetMGM,h2h,full_game,2026-02-07 21:00:00+00:00,2026-02-07 13:59:52+00:00,Tennessee Tech Golden Eagles,Eastern Illinois Panthers,-190.0,155.0,,,,,,,,2026-02-07,0,False,138.7723846435547,1.5130281448364258,68.36059,75.97125,-0.5364368,2.328989,138.7723846435547,1.5130281448364258
401806479,2026,2026-02-07,2026-02-07 21:30:00+00:00,2026-02-07 16:30,EST,Tennessee State Tigers,Western Illinois Leathernecks,0,0,,,,,False,Gentry Center,2026-02-07T21:30:00Z,2026-02-07,,,,tennesseestate::westernillinoisleathernecks,b054a793b6d29decba5c7ecf4e82a5bd,BetMGM,h2h,full_game,2026-02-07 21:30:00+00:00,2026-02-07 13:59:52+00:00,Tennessee St Tigers,Western Illinois Leathernecks,-1200.0,750.0,,,,,,,,2026-02-07,0,False,143.6251220703125,-3.4387269020080566,70.429405,76.841515,-1.7915914,-1.2179301,143.6251220703125,-3.4387269020080566
401807727,2026,2026-02-07,2026-02-07 22:00:00+00:00,2026-02-07 17:00,EST,Lipscomb Bisons,Central Arkansas Bears,0,0,,,,,False,Allen Arena,2026-02-07T22:00:00Z,2026-02-07,,,,centralarkansas::lipscomb,dd84d50a657883c11891fd3f368012d8,BetMGM,h2h,full_game,2026-02-07 22:00:00+00:00,2026-02-07 13:59:53+00:00,Lipscomb Bisons,Central Arkansas Bears,-170.0,140.0,,,,,,,,2026-02-07,0,False,141.07630920410156,19.16025924682617,69.40455,77.038376,7.7264547,11.50632,141.07630920410156,19.16025924682617
