event_id,book,fetched_at,last_update,commence_time,home_team_name,away_team_name,market,period,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price
028e96b1378f60711260cf56d3cf8a57,FanDuel,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:13+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,h2h,2h,-3500.0,1280.0,,,,,,,
028e96b1378f60711260cf56d3cf8a57,FanDuel,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:13+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,spreads,full_game,,,-18.5,-105.0,18.5,-115.0,,,
028e96b1378f60711260cf56d3cf8a57,FanDuel,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:13+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,totals,full_game,,,,,,,148.5,-110.0,-110.0
028e96b1378f60711260cf56d3cf8a57,Fanatics,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:50+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,h2h,2h,-3000.0,1400.0,,,,,,,
028e96b1378f60711260cf56d3cf8a57,Fanatics,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:50+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,spreads,full_game,,,-18.5,-110.0,18.5,-110.0,,,
028e96b1378f60711260cf56d3cf8a57,Fanatics,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:50+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,totals,full_game,,,,,,,149.0,-110.0,-110.0
028e96b1378f60711260cf56d3cf8a57,LowVig.ag,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:24+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,spreads,full_game,,,-18.5,-113.0,18.5,101.0,,,
028e96b1378f60711260cf56d3cf8a57,LowVig.ag,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:24+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,totals,full_game,,,,,,,147.0,100.0,-117.0
028e96b1378f60711260cf56d3cf8a57,BetOnline.ag,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:39+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,spreads,full_game,,,-18.5,-117.0,18.5,-103.0,,,
028e96b1378f60711260cf56d3cf8a57,BetOnline.ag,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:39+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,totals,full_game,,,,,,,147.0,-102.0,-118.0
028e96b1378f60711260cf56d3cf8a57,DraftKings,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:38+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,spreads,full_game,,,-18.5,-115.0,18.5,-105.0,,,
028e96b1378f60711260cf56d3cf8a57,DraftKings,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:38+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,totals,full_game,,,,,,,147.5,-110.0,-110.0
028e96b1378f60711260cf56d3cf8a57,BetMGM,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:54+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,h2h,2h,-3000.0,1200.0,,,,,,,
028e96b1378f60711260cf56d3cf8a57,BetMGM,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:54+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,spreads,full_game,,,-18.5,-115.0,18.5,-105.0,,,
028e96b1378f60711260cf56d3cf8a57,BetMGM,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:54+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,totals,full_game,,,,,,,147.5,-115.0,-105.0
028e96b1378f60711260cf56d3cf8a57,BetRivers,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:22:17+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,h2h,2h,-3335.0,1150.0,,,,,,,
028e96b1378f60711260cf56d3cf8a57,BetRivers,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:22:17+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,spreads,full_game,,,-19.0,-112.0,19.0,-112.0,,,
028e96b1378f60711260cf56d3cf8a57,BetRivers,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:22:17+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,totals,full_game,,,,,,,148.5,-112.0,-110.0
028e96b1378f60711260cf56d3cf8a57,Bovada,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:51+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,spreads,full_game,,,-18.5,-110.0,18.5,-110.0,,,
028e96b1378f60711260cf56d3cf8a57,Bovada,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:51+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,totals,full_game,,,,,,,149.0,-110.0,-110.0
028e96b1378f60711260cf56d3cf8a57,Caesars,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:17:55+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,h2h,2h,-3500.0,1350.0,,,,,,,
028e96b1378f60711260cf56d3cf8a57,Caesars,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:17:55+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,spreads,full_game,,,-18.5,-110.0,18.5,-110.0,,,
028e96b1378f60711260cf56d3cf8a57,Caesars,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:17:55+00:00,2025-12-13 17:00:00+00:00,Florida Atlantic Owls,Albany Great Danes,totals,full_game,,,,,,,148.5,-110.0,-110.0
fd2cf8bf95805b79462b5572a55293f3,DraftKings,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:38+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,h2h,2h,-130.0,110.0,,,,,,,
fd2cf8bf95805b79462b5572a55293f3,DraftKings,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:38+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,spreads,full_game,,,-2.5,-102.0,2.5,-118.0,,,
fd2cf8bf95805b79462b5572a55293f3,DraftKings,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:38+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,totals,full_game,,,,,,,155.5,-105.0,-115.0
fd2cf8bf95805b79462b5572a55293f3,FanDuel,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:13+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,h2h,2h,-142.0,118.0,,,,,,,
fd2cf8bf95805b79462b5572a55293f3,FanDuel,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:13+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,spreads,full_game,,,-2.5,100.0,2.5,-122.0,,,
fd2cf8bf95805b79462b5572a55293f3,FanDuel,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:13+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,totals,full_game,,,,,,,154.5,-110.0,-110.0
fd2cf8bf95805b79462b5572a55293f3,BetRivers,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:22:17+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,h2h,2h,-129.0,104.0,,,,,,,
fd2cf8bf95805b79462b5572a55293f3,BetRivers,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:22:17+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,spreads,full_game,,,-1.5,-114.0,1.5,-108.0,,,
fd2cf8bf95805b79462b5572a55293f3,BetRivers,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:22:17+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,totals,full_game,,,,,,,154.0,-113.0,-109.0
fd2cf8bf95805b79462b5572a55293f3,Fanatics,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:50+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,h2h,2h,-125.0,105.0,,,,,,,
fd2cf8bf95805b79462b5572a55293f3,Fanatics,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:50+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,spreads,full_game,,,-2.0,-110.0,2.0,-110.0,,,
fd2cf8bf95805b79462b5572a55293f3,Fanatics,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:50+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,totals,full_game,,,,,,,156.0,-110.0,-110.0
fd2cf8bf95805b79462b5572a55293f3,LowVig.ag,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:24+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,h2h,2h,-130.0,110.0,,,,,,,
fd2cf8bf95805b79462b5572a55293f3,LowVig.ag,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:24+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,spreads,full_game,,,-2.0,-104.0,2.0,-108.0,,,
fd2cf8bf95805b79462b5572a55293f3,LowVig.ag,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:24+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,totals,full_game,,,,,,,154.5,-113.0,-103.0
fd2cf8bf95805b79462b5572a55293f3,BetOnline.ag,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:39+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,h2h,2h,-130.0,110.0,,,,,,,
fd2cf8bf95805b79462b5572a55293f3,BetOnline.ag,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:39+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,spreads,full_game,,,-2.0,-108.0,2.0,-112.0,,,
fd2cf8bf95805b79462b5572a55293f3,BetOnline.ag,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:39+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,totals,full_game,,,,,,,154.5,-115.0,-105.0
fd2cf8bf95805b79462b5572a55293f3,BetMGM,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:54+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,h2h,2h,-135.0,110.0,,,,,,,
fd2cf8bf95805b79462b5572a55293f3,BetMGM,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:54+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,spreads,full_game,,,-2.5,-105.0,2.5,-115.0,,,
fd2cf8bf95805b79462b5572a55293f3,BetMGM,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:21:54+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,totals,full_game,,,,,,,154.5,-115.0,-105.0
fd2cf8bf95805b79462b5572a55293f3,Caesars,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:17:55+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,h2h,2h,-130.0,110.0,,,,,,,
fd2cf8bf95805b79462b5572a55293f3,Caesars,2025-12-13 16:22:22.925734+00:00,2025-12-13 16:17:55+00:00,2025-12-13 17:00:00+00:00,Texas Tech Red Raiders,Arkansas Razorbacks,spreads,full_game,,,-2.0,-110.0,2.0,-110.0,,,
