date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,abs_margin_proxy,abs_margin_proxy_source,segment_probs_source,segment_probs_half1_len_passed,segment_probs_half2_len_passed,segment_probs_half1_hash_passed,segment_probs_half2_hash_passed,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end
2026-02-18,401804934,Louisiana Tech Bulldogs,Jacksonville State Gamecocks,2026-02-18 19:30,2026-02-19T00:30:00Z,EST,2.5,spread,base,4,4,527b85069716,5fab7bf9e697,1,1,0,5,8.36375,8.34275,16.7065,0.021,5.0,8.0,13.0,5.0,8.0,12.0,11.0,16.0,23.0,-5.0,0.0,5.0,8.36375,8.34275,15.9580346681377,0.021,5.0,8.0,13.0,5.0,8.0,12.0,10.2515346681377,15.2515346681377,22.2515346681377,-5.0,0.0,5.0
2026-02-18,401804934,Louisiana Tech Bulldogs,Jacksonville State Gamecocks,2026-02-18 19:30,2026-02-19T00:30:00Z,EST,2.5,spread,base,4,4,527b85069716,5fab7bf9e697,2,1,5,10,8.3455,8.44025,16.78575,-0.09475,4.0,8.0,12.0,5.0,8.0,12.0,11.0,17.0,23.0,-5.0,0.0,5.0,16.70925,16.783,31.6536771075364,-0.07375,11.0,16.0,23.0,11.0,16.0,23.0,22.1614271075364,31.1614271075364,42.1614271075364,-7.0,0.0,7.0
2026-02-18,401804934,Louisiana Tech Bulldogs,Jacksonville State Gamecocks,2026-02-18 19:30,2026-02-19T00:30:00Z,EST,2.5,spread,base,4,4,527b85069716,5fab7bf9e697,3,1,10,15,8.637,8.76575,17.40275,-0.12875,5.0,8.0,13.0,5.0,9.0,13.0,11.0,17.0,24.0,-5.0,0.0,5.0,25.34625,25.54875,47.580689048401375,-0.2025,18.0,25.0,34.0,18.0,25.0,34.0,34.68568904840137,46.68568904840137,61.68568904840137,-8.0,0.0,8.0
2026-02-18,401804934,Louisiana Tech Bulldogs,Jacksonville State Gamecocks,2026-02-18 19:30,2026-02-19T00:30:00Z,EST,2.5,spread,base,4,4,527b85069716,5fab7bf9e697,4,1,15,20,8.88825,9.009,17.89725,-0.12075,5.0,9.0,13.0,5.0,9.0,13.0,12.0,18.0,25.0,-5.0,0.0,5.0,34.2345,34.55775,68.79225,-0.32325,25.0,34.0,44.0,25.0,34.0,45.0,52.0,68.5,86.0,-9.0,0.0,9.0
2026-02-18,401804934,Louisiana Tech Bulldogs,Jacksonville State Gamecocks,2026-02-18 19:30,2026-02-19T00:30:00Z,EST,2.5,spread,base,4,4,527b85069716,5fab7bf9e697,5,2,20,25,9.87225,9.82275,19.695,0.0495,6.0,10.0,14.0,6.0,10.0,14.0,13.0,19.0,27.0,-5.0,0.0,5.0,44.10675,44.3805,83.04799753368357,-0.27375,34.0,44.0,55.0,34.0,44.0,55.0,63.17867692960249,82.58451723590989,103.9037472911902,-11.0,0.0,10.0
2026-02-18,401804934,Louisiana Tech Bulldogs,Jacksonville State Gamecocks,2026-02-18 19:30,2026-02-19T00:30:00Z,EST,2.5,spread,base,4,4,527b85069716,5fab7bf9e697,6,2,25,30,9.52225,9.60025,19.1225,-0.078,6.0,9.0,14.0,6.0,9.0,14.0,13.0,19.0,26.0,-5.0,0.0,5.0,53.629,53.98075,101.53495370483122,-0.35175,42.0,53.0,65.0,43.0,54.0,66.0,86.92796395954917,101.27643735153536,116.45556316561172,-12.0,0.0,11.0
2026-02-18,401804934,Louisiana Tech Bulldogs,Jacksonville State Gamecocks,2026-02-18 19:30,2026-02-19T00:30:00Z,EST,2.5,spread,base,4,4,527b85069716,5fab7bf9e697,7,2,30,35,9.72775,9.79625,19.524,-0.0685,6.0,10.0,14.0,6.0,10.0,14.0,13.0,19.0,26.0,-5.0,0.0,5.0,63.35675,63.777,119.30953241960304,-0.42025,51.0,63.0,76.0,51.0,63.0,77.0,99.02461710914692,119.30144686460532,139.31844586698247,-13.0,0.0,12.0
2026-02-18,401804934,Louisiana Tech Bulldogs,Jacksonville State Gamecocks,2026-02-18 19:30,2026-02-19T00:30:00Z,EST,2.5,spread,base,4,4,527b85069716,5fab7bf9e697,8,2,35,40,10.72625,10.893,21.61925,-0.16675,6.0,11.0,15.0,6.0,11.0,16.0,15.0,21.0,29.0,-6.0,0.0,5.0,74.083,74.67,148.753,-0.587,61.0,74.0,88.0,61.0,74.0,89.0,124.0,149.0,173.0999999999999,-13.0,-1.0,12.0
2026-02-18,401804935,Missouri State Bears,Kennesaw State Owls,2026-02-18 20:00,2026-02-19T01:00:00Z,EST,1.5,spread,base,4,4,527b85069716,5fab7bf9e697,1,1,0,5,9.484,7.12275,16.60675,2.36125,5.0,9.0,14.0,4.0,7.0,11.0,11.0,17.0,23.0,-3.0,2.0,7.0,9.484,7.12275,15.858284668137705,2.36125,5.0,9.0,14.0,4.0,7.0,11.0,10.2515346681377,16.2515346681377,22.2515346681377,-3.0,2.0,7.0
2026-02-18,401804935,Missouri State Bears,Kennesaw State Owls,2026-02-18 20:00,2026-02-19T01:00:00Z,EST,1.5,spread,base,4,4,527b85069716,5fab7bf9e697,2,1,5,10,9.52025,7.2595,16.77975,2.26075,5.0,9.0,14.0,4.0,7.0,11.0,11.0,17.0,23.0,-3.0,2.0,7.0,19.00425,14.38225,31.547927107536395,4.622,13.0,19.0,26.0,9.0,14.0,20.0,22.1614271075364,31.1614271075364,41.1614271075364,-2.0,5.0,12.0
