game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue
401851258,2026,2026-03-11,2026-03-11 15:30:00+00:00,2026-03-11 11:30,EDT,La Salle Explorers,St. Bonaventure Bonnies,0,0,,,,,STATUS_SCHEDULED,False,True,PPG Paints Arena
401851365,2026,2026-03-11,2026-03-11 16:00:00+00:00,2026-03-11 12:00,EDT,Iowa Hawkeyes,Maryland Terrapins,0,0,,,,,STATUS_SCHEDULED,False,True,United Center
401851173,2026,2026-03-11,2026-03-11 16:00:00+00:00,2026-03-11 12:00,EDT,NC State Wolfpack,Pittsburgh Panthers,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center
401851289,2026,2026-03-11,2026-03-11 16:30:00+00:00,2026-03-11 12:30,EDT,Iowa State Cyclones,Arizona State Sun Devils,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center
401851557,2026,2026-03-11,2026-03-11 16:30:00+00:00,2026-03-11 12:30,EDT,Kentucky Wildcats,LSU Tigers,0,0,,,,,STATUS_SCHEDULED,False,True,Bridgestone Arena
401851718,2026,2026-03-11,2026-03-11 18:00:00+00:00,2026-03-11 14:00,EDT,Bethune-Cookman Wildcats,Prairie View A&M Panthers,0,0,,,,,STATUS_SCHEDULED,False,True,Gateway Center
401851260,2026,2026-03-11,2026-03-11 18:00:00+00:00,2026-03-11 14:00,EDT,Richmond Spiders,Loyola Chicago Ramblers,0,0,,,,,STATUS_SCHEDULED,False,True,PPG Paints Arena
401851174,2026,2026-03-11,2026-03-11 18:30:00+00:00,2026-03-11 14:30,EDT,Louisville Cardinals,SMU Mustangs,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center
401851367,2026,2026-03-11,2026-03-11 18:30:00+00:00,2026-03-11 14:30,EDT,Washington Huskies,USC Trojans,0,0,,,,,STATUS_SCHEDULED,False,True,United Center
401851558,2026,2026-03-11,2026-03-11 19:00:00+00:00,2026-03-11 15:00,EDT,Auburn Tigers,Mississippi State Bulldogs,0,0,,,,,STATUS_SCHEDULED,False,True,Bridgestone Arena
401851495,2026,2026-03-11,2026-03-11 19:00:00+00:00,2026-03-11 15:00,EDT,UNLV Rebels,Wyoming Cowboys,0,0,,,,,STATUS_SCHEDULED,False,True,Thomas & Mack Center
401851291,2026,2026-03-11,2026-03-11 19:00:00+00:00,2026-03-11 15:00,EDT,UCF Knights,Cincinnati Bearcats,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center
401851308,2026,2026-03-11,2026-03-11 20:00:00+00:00,2026-03-11 16:00,EDT,Butler Bulldogs,Providence Friars,0,0,,,,,STATUS_SCHEDULED,False,True,Madison Square Garden
401851614,2026,2026-03-11,2026-03-11 21:00:00+00:00,2026-03-11 17:00,EDT,Stephen F. Austin Lumberjacks,McNeese Cowboys,0,0,,,,,STATUS_SCHEDULED,False,True,Townsley Law Arena
401851496,2026,2026-03-11,2026-03-11 21:30:00+00:00,2026-03-11 17:30,EDT,Nevada Wolf Pack,Air Force Falcons,0,0,,,,,STATUS_SCHEDULED,False,True,Thomas & Mack Center
401851472,2026,2026-03-11,2026-03-11 22:00:00+00:00,2026-03-11 18:00,EDT,Morgan State Bears,Delaware State Hornets,0,0,,,,,STATUS_SCHEDULED,False,True,Norfolk Scope Arena
401851407,2026,2026-03-11,2026-03-11 22:30:00+00:00,2026-03-11 18:30,EDT,Liberty Flames,Missouri State Bears,0,0,,,,,STATUS_SCHEDULED,False,True,Propst Arena
401851369,2026,2026-03-11,2026-03-11 22:30:00+00:00,2026-03-11 18:30,EDT,Indiana Hoosiers,Northwestern Wildcats,0,0,,,,,STATUS_SCHEDULED,False,True,United Center
401851309,2026,2026-03-11,2026-03-11 22:30:00+00:00,2026-03-11 18:30,EDT,Marquette Golden Eagles,Xavier Musketeers,0,0,,,,,STATUS_SCHEDULED,False,True,Madison Square Garden
401851559,2026,2026-03-11,2026-03-11 23:00:00+00:00,2026-03-11 19:00,EDT,Texas Longhorns,Ole Miss Rebels,0,0,,,,,STATUS_SCHEDULED,False,True,Bridgestone Arena
401851549,2026,2026-03-11,2026-03-11 23:00:00+00:00,2026-03-11 19:00,EDT,Lehigh Mountain Hawks,Boston University Terriers,0,0,,,,,STATUS_SCHEDULED,False,False,Stabler Arena
401851293,2026,2026-03-11,2026-03-11 23:00:00+00:00,2026-03-11 19:00,EDT,West Virginia Mountaineers,BYU Cougars,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center
401851221,2026,2026-03-11,2026-03-11 23:00:00+00:00,2026-03-11 19:00,EDT,Memphis Tigers,Tulane Green Wave,0,0,,,,,STATUS_SCHEDULED,False,True,Legacy Arena at BJCC
401851175,2026,2026-03-11,2026-03-11 23:00:00+00:00,2026-03-11 19:00,EDT,Florida State Seminoles,California Golden Bears,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center
401851733,2026,2026-03-11,2026-03-12 00:30:00+00:00,2026-03-11 20:30,EDT,Abilene Christian Wildcats,Tarleton State Texans,0,0,,,,,STATUS_SCHEDULED,False,True,Orleans Arena
401851721,2026,2026-03-11,2026-03-12 00:30:00+00:00,2026-03-11 20:30,EDT,Florida A&M Rattlers,Jackson State Tigers,0,0,,,,,STATUS_SCHEDULED,False,True,Gateway Center
401851497,2026,2026-03-11,2026-03-12 01:00:00+00:00,2026-03-11 21:00,EDT,Colorado State Rams,Fresno State Bulldogs,0,0,,,,,STATUS_SCHEDULED,False,True,Thomas & Mack Center
401851408,2026,2026-03-11,2026-03-12 01:00:00+00:00,2026-03-11 21:00,EDT,Sam Houston Bearkats,New Mexico State Aggies,0,0,,,,,STATUS_SCHEDULED,False,True,Propst Arena
401851391,2026,2026-03-11,2026-03-12 01:00:00+00:00,2026-03-11 21:00,EDT,UC San Diego Tritons,Cal Poly Mustangs,0,0,,,,,STATUS_SCHEDULED,False,True,Lee's Family Forum
401851370,2026,2026-03-11,2026-03-12 01:00:00+00:00,2026-03-11 21:00,EDT,Minnesota Golden Gophers,Rutgers Scarlet Knights,0,0,,,,,STATUS_SCHEDULED,False,True,United Center
401851310,2026,2026-03-11,2026-03-12 01:00:00+00:00,2026-03-11 21:00,EDT,DePaul Blue Demons,Georgetown Hoyas,0,0,,,,,STATUS_SCHEDULED,False,True,Madison Square Garden
401851222,2026,2026-03-11,2026-03-12 01:00:00+00:00,2026-03-11 21:00,EDT,Florida Atlantic Owls,Temple Owls,0,0,,,,,STATUS_SCHEDULED,False,True,Legacy Arena at BJCC
401851560,2026,2026-03-11,2026-03-12 01:30:00+00:00,2026-03-11 21:30,EDT,Oklahoma Sooners,South Carolina Gamecocks,0,0,,,,,STATUS_SCHEDULED,False,True,Bridgestone Arena
401851294,2026,2026-03-11,2026-03-12 01:30:00+00:00,2026-03-11 21:30,EDT,TCU Horned Frogs,Oklahoma State Cowboys,0,0,,,,,STATUS_SCHEDULED,False,True,T-Mobile Center
401851176,2026,2026-03-11,2026-03-12 01:30:00+00:00,2026-03-11 21:30,EDT,Clemson Tigers,Wake Forest Demon Deacons,0,0,,,,,STATUS_SCHEDULED,False,True,Spectrum Center
