game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401823637,2025-11-21,2025-11-22 02:30:00+00:00,Purdue Boilermakers,Texas Tech Red Raiders,86,56,49,26,37,30,,Baha Mar Convention Center,True
401813377,2025-11-21,2025-11-22 00:00:00+00:00,Duke Blue Devils,Niagara Purple Eagles,100,42,47,19,53,23,,Cameron Indoor Stadium,False
401817243,2025-11-21,2025-11-21 23:30:00+00:00,Cincinnati Bearcats,Louisville Cardinals,64,74,32,28,32,46,,Heritage Bank Center,True
401819836,2025-11-21,2025-11-21 21:00:00+00:00,BYU Cougars,Wisconsin Badgers,98,70,45,33,53,37,,Delta Center,False
401827489,2025-11-21,2025-11-22 00:00:00+00:00,Florida Gators,Merrimack Warriors,80,45,44,17,36,28,,Stephen C. O'Connell Center,False
401820187,2025-11-21,2025-11-22 00:00:00+00:00,Kentucky Wildcats,Loyola Maryland Greyhounds,88,46,50,20,38,26,,Rupp Arena,False
401823371,2025-11-21,2025-11-21 23:30:00+00:00,Michigan State Spartans,Detroit Mercy Titans,84,56,41,25,43,31,,Breslin Center,False
401813761,2025-11-21,2025-11-22 03:30:00+00:00,UCLA Bruins,Presbyterian Blue Hose,86,46,41,22,45,24,,Pauley Pavilion,False
401826788,2025-11-21,2025-11-22 01:00:00+00:00,Arkansas Razorbacks,Jackson State Tigers,115,61,47,19,68,42,,Bud Walton Arena,False
401827505,2025-11-21,2025-11-21 16:00:00+00:00,William & Mary Tribe,Regent Royals,104,57,60,30,44,27,,Kaplan Arena,False
401818301,2025-11-21,2025-11-21 17:30:00+00:00,Yale Bulldogs,Green Bay Phoenix,73,67,39,30,34,37,,UVI Sports & Fitness Center,True
401809310,2025-11-21,2025-11-21 18:00:00+00:00,Tulane Green Wave,Utah State Aggies,75,96,40,40,35,56,,TD Arena,True
401823377,2025-11-21,2025-11-21 19:00:00+00:00,Alabama State Hornets,IU Indianapolis Jaguars,101,80,59,45,42,35,,Clune Arena,True
401820825,2025-11-21,2025-11-21 19:00:00+00:00,South Carolina Gamecocks,Butler Bulldogs,72,79,31,38,41,41,,Colonial Hall,True
401827452,2025-11-21,2025-11-21 20:00:00+00:00,Charleston Cougars,Massachusetts Minutemen,69,65,29,28,40,37,,UVI Sports & Fitness Center,True
401823868,2025-11-21,2025-11-21 20:00:00+00:00,UT Arlington Mavericks,Campbell Fighting Camels,67,71,31,28,36,43,,Dee Events Center,True
401823558,2025-11-21,2025-11-21 20:00:00+00:00,Idaho State Bengals,Justice College Lions,89,51,40,32,49,19,,Reed Gym,False
401809311,2025-11-21,2025-11-21 20:30:00+00:00,Boston College Eagles,Davidson Wildcats,49,59,31,33,18,26,,TD Arena,True
401817490,2025-11-21,2025-11-21 22:00:00+00:00,Virginia Cavaliers,Northwestern Wildcats,83,78,40,36,43,42,,Colonial Hall,True
401820599,2025-11-21,2025-11-21 22:30:00+00:00,Akron Zips,Iona Gaels,96,75,47,33,49,42,,UVI Sports & Fitness Center,True
401826709,2025-11-21,2025-11-21 23:00:00+00:00,Florida State Seminoles,Georgia Southern Eagles,98,72,40,29,58,43,,Tucker Center,False
401822351,2025-11-21,2025-11-21 23:00:00+00:00,Stonehill Skyhawks,Lafayette Leopards,74,70,34,25,40,45,,Merkert Gymnasium,False
401820553,2025-11-21,2025-11-21 23:00:00+00:00,Air Force Falcons,SIU Edwardsville Cougars,77,63,36,27,41,36,,Clune Arena,False
401818370,2025-11-21,2025-11-21 23:00:00+00:00,Lehigh Mountain Hawks,Columbia Lions,67,82,29,41,38,41,,Stabler Arena,False
401826871,2025-11-21,2025-11-21 23:30:00+00:00,Eastern Michigan Eagles,Oakland Golden Grizzlies,97,91,46,41,51,50,,Gervin GameAbove Center,False
401820799,2025-11-21,2025-11-21 23:30:00+00:00,App State Mountaineers,Charlotte 49ers,65,63,30,37,35,26,,Holmes Convocation Center,False
