game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401831195,2025,2025-11-21,2025-11-21 05:00:00+00:00,TBD,TBD,0,0,,,,,True,T-Mobile Center
401831194,2025,2025-11-21,2025-11-21 05:00:00+00:00,TBD,TBD,0,0,,,,,True,T-Mobile Center
401827505,2025,2025-11-21,2025-11-21 16:00:00+00:00,William & Mary Tribe,Regent Royals,0,0,,,,,False,Kaplan Arena
401818301,2025,2025-11-21,2025-11-21 17:30:00+00:00,Yale Bulldogs,Green Bay Phoenix,0,0,,,,,True,UVI Sports & Fitness Center
401809310,2025,2025-11-21,2025-11-21 18:00:00+00:00,Tulane Green Wave,Utah State Aggies,0,0,,,,,True,TD Arena
401823377,2025,2025-11-21,2025-11-21 19:00:00+00:00,Alabama State Hornets,IU Indianapolis Jaguars,0,0,,,,,True,Clune Arena
401820825,2025,2025-11-21,2025-11-21 19:00:00+00:00,Butler Bulldogs,South Carolina Gamecocks,0,0,,,,,True,Colonial Hall
401827452,2025,2025-11-21,2025-11-21 20:00:00+00:00,Charleston Cougars,Massachusetts Minutemen,0,0,,,,,True,UVI Sports & Fitness Center
401823868,2025,2025-11-21,2025-11-21 20:00:00+00:00,UT Arlington Mavericks,Campbell Fighting Camels,0,0,,,,,True,Dee Events Center
401809311,2025,2025-11-21,2025-11-21 20:30:00+00:00,Boston College Eagles,Davidson Wildcats,0,0,,,,,True,TD Arena
401819836,2025,2025-11-21,2025-11-21 21:00:00+00:00,BYU Cougars,Wisconsin Badgers,0,0,,,,,False,Delta Center
401823558,2025,2025-11-21,2025-11-21 21:00:00+00:00,Idaho State Bengals,Justice College Lions,0,0,,,,,False,Reed Gym
401817490,2025,2025-11-21,2025-11-21 22:00:00+00:00,Northwestern Wildcats,Virginia Cavaliers,0,0,,,,,True,Colonial Hall
401820599,2025,2025-11-21,2025-11-21 22:30:00+00:00,Akron Zips,Iona Gaels,0,0,,,,,True,UVI Sports & Fitness Center
401826709,2025,2025-11-21,2025-11-21 23:00:00+00:00,Florida State Seminoles,Georgia Southern Eagles,0,0,,,,,False,Tucker Center
401822351,2025,2025-11-21,2025-11-21 23:00:00+00:00,Stonehill Skyhawks,Lafayette Leopards,0,0,,,,,False,Merkert Gymnasium
401820553,2025,2025-11-21,2025-11-21 23:00:00+00:00,Air Force Falcons,SIU Edwardsville Cougars,0,0,,,,,False,Clune Arena
401818370,2025,2025-11-21,2025-11-21 23:00:00+00:00,Lehigh Mountain Hawks,Columbia Lions,0,0,,,,,False,Stabler Arena
401817243,2025,2025-11-21,2025-11-21 23:30:00+00:00,Cincinnati Bearcats,Louisville Cardinals,0,0,,,,,True,Heritage Bank Center
401823371,2025,2025-11-21,2025-11-21 23:30:00+00:00,Michigan State Spartans,Detroit Mercy Titans,0,0,,,,,False,Breslin Center
401826871,2025,2025-11-21,2025-11-21 23:30:00+00:00,Eastern Michigan Eagles,Oakland Golden Grizzlies,0,0,,,,,False,Gervin GameAbove Center
401820799,2025,2025-11-21,2025-11-21 23:30:00+00:00,App State Mountaineers,Charlotte 49ers,0,0,,,,,False,Holmes Convocation Center
401812646,2025,2025-11-21,2025-11-21 23:30:00+00:00,Rutgers Scarlet Knights,Central Connecticut Blue Devils,0,0,,,,,False,Jersey Mike’s Arena
401809308,2025,2025-11-21,2025-11-21 23:30:00+00:00,Clemson Tigers,West Virginia Mountaineers,0,0,,,,,True,TD Arena
401827489,2025,2025-11-21,2025-11-22 00:00:00+00:00,Florida Gators,Merrimack Warriors,0,0,,,,,False,Stephen C. O'Connell Center
401813377,2025,2025-11-21,2025-11-22 00:00:00+00:00,Duke Blue Devils,Niagara Purple Eagles,0,0,,,,,False,Cameron Indoor Stadium
401820187,2025,2025-11-21,2025-11-22 00:00:00+00:00,Kentucky Wildcats,Loyola Maryland Greyhounds,0,0,,,,,False,Rupp Arena
401829487,2025,2025-11-21,2025-11-22 00:00:00+00:00,Western Illinois Leathernecks,Coastal Carolina Chanticleers,0,0,,,,,False,Western Hall
401829440,2025,2025-11-21,2025-11-22 00:00:00+00:00,Wofford Terriers,Erskine Flying Fleet,0,0,,,,,False,Jerry Richardson Indoor Stadium
401825385,2025,2025-11-21,2025-11-22 00:00:00+00:00,West Georgia Wolves,South Carolina Upstate Spartans,0,0,,,,,False,The Coliseum
401824888,2025,2025-11-21,2025-11-22 00:00:00+00:00,East Tennessee State Buccaneers,Morehead State Eagles,0,0,,,,,False,Freedom Hall (TN)
401823638,2025,2025-11-21,2025-11-22 00:00:00+00:00,TBD,TBD,0,0,,,,,True,Baha Mar Convention Center
401823590,2025,2025-11-21,2025-11-22 00:00:00+00:00,Radford Highlanders,UNC Wilmington Seahawks,0,0,,,,,False,The Dedmon Center
401822834,2025,2025-11-21,2025-11-22 00:00:00+00:00,Siena Saints,UAlbany Great Danes,0,0,,,,,False,MVP Arena
401820809,2025,2025-11-21,2025-11-22 00:00:00+00:00,East Carolina Pirates,Charleston Southern Buccaneers,0,0,,,,,False,Minges Coliseum
401813350,2025,2025-11-21,2025-11-22 00:00:00+00:00,Canisius Golden Griffins,Maryland Eastern Shore Hawks,0,0,,,,,False,Koessler Athletic Center
401813322,2025,2025-11-21,2025-11-22 00:00:00+00:00,Marist Red Foxes,Army Black Knights,0,0,,,,,False,McCann Arena
401813277,2025,2025-11-21,2025-11-22 00:00:00+00:00,Old Dominion Monarchs,Morgan State Bears,0,0,,,,,False,Chartway Arena
