game_id,season,date,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,completed,neutral_site,venue
401808253,2026,2026-02-21,2026-02-21 17:00:00+00:00,2026-02-21 12:00,EST,Ole Miss Rebels,Florida Gators,0,0,,,,,STATUS_SCHEDULED,False,False,The Sandy and John Black Pavilion at Ole Miss
401822952,2026,2026-02-21,2026-02-21 17:00:00+00:00,2026-02-21 12:00,EST,St. John's Red Storm,Creighton Bluejays,0,0,,,,,STATUS_SCHEDULED,False,False,Madison Square Garden
401830243,2026,2026-02-21,2026-02-21 17:00:00+00:00,2026-02-21 12:00,EST,Howard Bison,North Carolina Central Eagles,0,0,,,,,STATUS_SCHEDULED,False,False,Burr Gymnasium
401828441,2026,2026-02-21,2026-02-21 17:00:00+00:00,2026-02-21 12:00,EST,Saint Joseph's Hawks,Loyola Chicago Ramblers,0,0,,,,,STATUS_SCHEDULED,False,False,Michael J. Hagan '85 Arena
401828238,2026,2026-02-21,2026-02-21 17:00:00+00:00,2026-02-21 12:00,EST,Charlotte 49ers,East Carolina Pirates,0,0,,,,,STATUS_SCHEDULED,False,False,Halton Arena
401825530,2026,2026-02-21,2026-02-21 17:00:00+00:00,2026-02-21 12:00,EST,Minnesota Golden Gophers,Rutgers Scarlet Knights,0,0,,,,,STATUS_SCHEDULED,False,False,Williams Arena
401820761,2026,2026-02-21,2026-02-21 17:00:00+00:00,2026-02-21 12:00,EST,Virginia Tech Hokies,Wake Forest Demon Deacons,0,0,,,,,STATUS_SCHEDULED,False,False,Cassell Coliseum
401820755,2026,2026-02-21,2026-02-21 17:00:00+00:00,2026-02-21 12:00,EST,Clemson Tigers,Florida State Seminoles,0,0,,,,,STATUS_SCHEDULED,False,False,Littlejohn Coliseum
401827696,2026,2026-02-21,2026-02-21 18:00:00+00:00,2026-02-21 13:00,EST,Kansas Jayhawks,Cincinnati Bearcats,0,0,,,,,STATUS_SCHEDULED,False,False,Allen Fieldhouse
401820759,2026,2026-02-21,2026-02-21 18:00:00+00:00,2026-02-21 13:00,EST,Syracuse Orange,North Carolina Tar Heels,0,0,,,,,STATUS_SCHEDULED,False,False,JMA Wireless Dome
401812163,2026,2026-02-21,2026-02-21 18:00:00+00:00,2026-02-21 13:00,EST,UMass Lowell River Hawks,Binghamton Bearcats,0,0,,,,,STATUS_SCHEDULED,False,False,Kennedy Family Athletic Complex
401812162,2026,2026-02-21,2026-02-21 18:00:00+00:00,2026-02-21 13:00,EST,UMBC Retrievers,UAlbany Great Danes,0,0,,,,,STATUS_SCHEDULED,False,False,Chesapeake Employers Insurance Arena
401809381,2026,2026-02-21,2026-02-21 18:00:00+00:00,2026-02-21 13:00,EST,VMI Keydets,Western Carolina Catamounts,0,0,,,,,STATUS_SCHEDULED,False,False,Cameron Hall
401809379,2026,2026-02-21,2026-02-21 18:00:00+00:00,2026-02-21 13:00,EST,The Citadel Bulldogs,Chattanooga Mocs,0,0,,,,,STATUS_SCHEDULED,False,False,McAlister Field House
401808686,2026,2026-02-21,2026-02-21 18:00:00+00:00,2026-02-21 13:00,EST,Louisiana Ragin' Cajuns,Texas State Bobcats,0,0,,,,,STATUS_SCHEDULED,False,False,Cajundome
401808682,2026,2026-02-21,2026-02-21 18:00:00+00:00,2026-02-21 13:00,EST,Coastal Carolina Chanticleers,Marshall Thundering Herd,0,0,,,,,STATUS_SCHEDULED,False,False,The HTC Center
401808681,2026,2026-02-21,2026-02-21 18:00:00+00:00,2026-02-21 13:00,EST,App State Mountaineers,Georgia Southern Eagles,0,0,,,,,STATUS_SCHEDULED,False,False,Holmes Convocation Center
401808254,2026,2026-02-21,2026-02-21 18:00:00+00:00,2026-02-21 13:00,EST,South Carolina Gamecocks,Mississippi State Bulldogs,0,0,,,,,STATUS_SCHEDULED,False,False,Colonial Life Arena
401822954,2026,2026-02-21,2026-02-21 18:30:00+00:00,2026-02-21 13:30,EST,Butler Bulldogs,Xavier Musketeers,0,0,,,,,STATUS_SCHEDULED,False,False,Hinkle Fieldhouse
401820175,2026,2026-02-21,2026-02-21 18:30:00+00:00,2026-02-21 13:30,EST,Army Black Knights,Navy Midshipmen,0,0,,,,,STATUS_SCHEDULED,False,False,Christl Arena
401825531,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Nebraska Cornhuskers,Penn State Nittany Lions,0,0,,,,,STATUS_SCHEDULED,False,False,Pinnacle Bank Arena
401820760,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Virginia Cavaliers,Miami Hurricanes,0,0,,,,,STATUS_SCHEDULED,False,False,John Paul Jones Arena
401808255,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Vanderbilt Commodores,Tennessee Volunteers,0,0,,,,,STATUS_SCHEDULED,False,False,Memorial Gymnasium (TN)
401828439,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Dayton Flyers,Duquesne Dukes,0,0,,,,,STATUS_SCHEDULED,False,False,UD Arena
401828438,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Fordham Rams,Davidson Wildcats,0,0,,,,,STATUS_SCHEDULED,False,False,Rose Hill Gym
401820757,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Pittsburgh Panthers,Notre Dame Fighting Irish,0,0,,,,,STATUS_SCHEDULED,False,False,Petersen Events Center
401820207,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Colgate Raiders,Loyola Maryland Greyhounds,0,0,,,,,STATUS_SCHEDULED,False,False,Cotterell Court
401818545,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Columbia Lions,Dartmouth Big Green,0,0,,,,,STATUS_SCHEDULED,False,False,Levien Gymnasium
401818431,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,North Dakota State Bison,Kansas City Roos,0,0,,,,,STATUS_SCHEDULED,False,False,Scheels Center
401812657,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Chicago State Cougars,Central Connecticut Blue Devils,0,0,,,,,STATUS_SCHEDULED,False,False,Jones Convocation Center
401812622,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Cornell Big Red,Harvard Crimson,0,0,,,,,STATUS_SCHEDULED,False,False,Newman Arena
401812595,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Yale Bulldogs,Pennsylvania Quakers,0,0,,,,,STATUS_SCHEDULED,False,False,John J. Lee Amphitheater
401812398,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Saint Francis Red Flash,Wagner Seahawks,0,0,,,,,STATUS_SCHEDULED,False,False,DeGol Arena
401812377,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Mercyhurst Lakers,Long Island University Sharks,0,0,,,,,STATUS_SCHEDULED,False,False,Mercyhurst Athletic Center
401812348,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Stonehill Skyhawks,Le Moyne Dolphins,0,0,,,,,STATUS_SCHEDULED,False,False,Merkert Gymnasium
401812079,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Northeastern Huskies,Hofstra Pride,0,0,,,,,STATUS_SCHEDULED,False,False,Cabot Center
401809380,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,UNC Greensboro Spartans,East Tennessee State Buccaneers,0,0,,,,,STATUS_SCHEDULED,False,False,Bodford Arena
401809378,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Mercer Bears,Samford Bulldogs,0,0,,,,,STATUS_SCHEDULED,False,False,Hawkins Arena
401807752,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Florida Gulf Coast Eagles,Central Arkansas Bears,0,0,,,,,STATUS_SCHEDULED,False,False,Alico Arena
401806501,2026,2026-02-21,2026-02-21 19:00:00+00:00,2026-02-21 14:00,EST,Tennessee State Tigers,SIU Edwardsville Cougars,0,0,,,,,STATUS_SCHEDULED,False,False,Gentry Center
