date,game_id,home_team,away_team,start_time_local,start_time_iso,start_tz_abbr,abs_margin_proxy,abs_margin_proxy_source,segment_probs_source,segment_probs_half1_len_passed,segment_probs_half2_len_passed,segment_probs_half1_hash_passed,segment_probs_half2_hash_passed,segment,half,start_min,end_min,mu_home_pts_seg,mu_away_pts_seg,mu_total_pts_seg,mu_margin_pts_seg,q10_home_pts_seg,q50_home_pts_seg,q90_home_pts_seg,q10_away_pts_seg,q50_away_pts_seg,q90_away_pts_seg,q10_total_pts_seg,q50_total_pts_seg,q90_total_pts_seg,q10_margin_pts_seg,q50_margin_pts_seg,q90_margin_pts_seg,mu_home_score_end,mu_away_score_end,mu_total_score_end,mu_margin_score_end,q10_home_score_end,q50_home_score_end,q90_home_score_end,q10_away_score_end,q50_away_score_end,q90_away_score_end,q10_total_score_end,q50_total_score_end,q90_total_score_end,q10_margin_score_end,q50_margin_score_end,q90_margin_score_end
2026-02-14,401804928,Jacksonville State Gamecocks,New Mexico State Aggies,2026-02-14 17:00,2026-02-14T22:00:00Z,EST,1.5,spread,base,4,4,0ee5ba2f6871,90f5ad1025c4,1,1,0,5,8.1485,8.78175,16.93025,-0.63325,5.0,8.0,12.0,5.0,8.0,13.0,12.0,17.0,23.0,-6.0,-1.0,4.0,8.1485,8.78175,16.360605634974814,-0.63325,5.0,8.0,12.0,5.0,8.0,13.0,11.430355634974813,16.430355634974813,22.430355634974813,-6.0,-1.0,4.0
2026-02-14,401804928,Jacksonville State Gamecocks,New Mexico State Aggies,2026-02-14 17:00,2026-02-14T22:00:00Z,EST,1.5,spread,base,4,4,0ee5ba2f6871,90f5ad1025c4,2,1,5,10,8.28925,8.84975,17.139,-0.5605,5.0,8.0,12.0,5.0,9.0,13.0,12.0,17.0,23.0,-6.0,-1.0,4.0,16.43775,17.6315,33.04591400259364,-1.19375,11.0,16.0,22.0,12.0,17.0,24.0,24.976664002593644,32.976664002593644,41.97666400259365,-8.0,-1.0,6.0
2026-02-14,401804928,Jacksonville State Gamecocks,New Mexico State Aggies,2026-02-14 17:00,2026-02-14T22:00:00Z,EST,1.5,spread,base,4,4,0ee5ba2f6871,90f5ad1025c4,3,1,10,15,8.5005,9.1675,17.668,-0.667,5.0,8.0,12.0,5.0,9.0,13.0,12.0,17.0,24.0,-6.0,-1.0,4.0,24.93825,26.799,49.481788101379394,-1.86075,18.0,25.0,32.0,20.0,27.0,34.0,38.74453810137939,48.74453810137939,60.74453810137939,-10.0,-2.0,7.0
2026-02-14,401804928,Jacksonville State Gamecocks,New Mexico State Aggies,2026-02-14 17:00,2026-02-14T22:00:00Z,EST,1.5,spread,base,4,4,0ee5ba2f6871,90f5ad1025c4,4,1,15,20,8.82225,9.442,18.26425,-0.61975,5.0,9.0,13.0,6.0,9.0,14.0,13.0,18.0,24.0,-6.0,-1.0,5.0,33.7605,36.241,70.0015,-2.4805,26.0,34.0,42.0,28.0,36.0,45.0,57.0,70.0,84.0,-12.0,-2.0,7.0
2026-02-14,401804928,Jacksonville State Gamecocks,New Mexico State Aggies,2026-02-14 17:00,2026-02-14T22:00:00Z,EST,1.5,spread,base,4,4,0ee5ba2f6871,90f5ad1025c4,5,2,20,25,9.29875,10.33,19.62875,-1.03125,5.0,9.0,13.0,6.0,10.0,15.0,14.0,19.0,26.0,-6.0,-1.0,4.0,43.05925,46.571,86.36872279844778,-3.51175,34.0,43.0,52.0,37.0,46.0,56.0,69.89401366560772,85.74862902541817,102.51492936809478,-14.0,-4.0,7.0
2026-02-14,401804928,Jacksonville State Gamecocks,New Mexico State Aggies,2026-02-14 17:00,2026-02-14T22:00:00Z,EST,1.5,spread,base,4,4,0ee5ba2f6871,90f5ad1025c4,6,2,25,30,9.11575,10.03325,19.149,-0.9175,5.0,9.0,13.0,6.0,10.0,14.0,13.0,19.0,26.0,-6.0,-1.0,5.0,52.175,56.60425,104.2232969707222,-4.42925,42.0,52.0,62.0,46.0,57.0,67.0,92.2461529285805,104.35956080639238,116.2963386499366,-16.0,-4.0,8.0
2026-02-14,401804928,Jacksonville State Gamecocks,New Mexico State Aggies,2026-02-14 17:00,2026-02-14T22:00:00Z,EST,1.5,spread,base,4,4,0ee5ba2f6871,90f5ad1025c4,7,2,30,35,9.2565,10.23675,19.49325,-0.98025,5.0,9.0,13.0,6.0,10.0,15.0,13.0,19.0,26.0,-6.0,-1.0,4.0,61.4315,66.841,123.12016534375525,-5.4095,51.0,61.0,72.0,56.0,67.0,78.0,106.12543006102813,122.97970940989302,139.56904370735649,-18.0,-5.0,7.0
2026-02-14,401804928,Jacksonville State Gamecocks,New Mexico State Aggies,2026-02-14 17:00,2026-02-14T22:00:00Z,EST,1.5,spread,base,4,4,0ee5ba2f6871,90f5ad1025c4,8,2,35,40,10.2575,11.355,21.6125,-1.0975,6.0,10.0,15.0,7.0,11.0,16.0,15.0,21.0,29.0,-7.0,-1.0,5.0,71.689,78.196,149.885,-6.507,60.0,72.0,83.0,66.0,78.0,90.0,129.0,150.0,170.0,-20.0,-6.0,7.0
2026-02-14,401804929,Kennesaw State Owls,Sam Houston Bearkats,,,,14.861787889114538,expected,base,4,4,0ee5ba2f6871,90f5ad1025c4,1,1,0,5,7.28175,9.099,16.38075,-1.81725,4.0,7.0,11.0,5.0,9.0,13.0,11.0,16.0,22.0,-7.0,-2.0,3.0,7.28175,9.099,15.811105634974812,-1.81725,4.0,7.0,11.0,5.0,9.0,13.0,10.430355634974813,15.430355634974813,21.430355634974813,-7.0,-2.0,3.0
2026-02-14,401804929,Kennesaw State Owls,Sam Houston Bearkats,,,,14.861787889114538,expected,base,4,4,0ee5ba2f6871,90f5ad1025c4,2,1,5,10,7.37325,9.24775,16.621,-1.8745,4.0,7.0,11.0,5.0,9.0,13.0,11.0,16.0,23.0,-7.0,-2.0,3.0,14.655,18.34675,31.978414002593645,-3.69175,10.0,14.0,20.0,13.0,18.0,24.0,22.976664002593644,31.976664002593644,40.97666400259365,-11.0,-4.0,3.0
