event_id,book,fetched_at,last_update,commence_time,home_team_name,away_team_name,market,period,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price
95993fd246611e40ddaac95a35c494d1,Fanatics,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:38+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,h2h,full_game,135.0,-175.0,,,,,,,
95993fd246611e40ddaac95a35c494d1,Fanatics,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:38+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,spreads,full_game,,,3.5,-125.0,-3.5,-105.0,,,
95993fd246611e40ddaac95a35c494d1,Fanatics,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:38+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,totals,full_game,,,,,,,138.5,-110.0,-120.0
95993fd246611e40ddaac95a35c494d1,BetRivers,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:18+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,h2h,full_game,145.0,-215.0,,,,,,,
95993fd246611e40ddaac95a35c494d1,BetRivers,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:18+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,spreads,full_game,,,3.5,-124.0,-3.5,-118.0,,,
95993fd246611e40ddaac95a35c494d1,DraftKings,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:17+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,h2h,full_game,130.0,-166.0,,,,,,,
95993fd246611e40ddaac95a35c494d1,DraftKings,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:17+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,spreads,full_game,,,2.5,-115.0,-2.5,-115.0,,,
95993fd246611e40ddaac95a35c494d1,DraftKings,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:17+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,totals,full_game,,,,,,,138.5,-115.0,-115.0
95993fd246611e40ddaac95a35c494d1,BetMGM,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:19+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,h2h,full_game,130.0,-165.0,,,,,,,
95993fd246611e40ddaac95a35c494d1,BetMGM,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:19+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,spreads,full_game,,,2.5,-105.0,-2.5,-125.0,,,
95993fd246611e40ddaac95a35c494d1,BetMGM,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:19+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,totals,full_game,,,,,,,138.5,-115.0,-115.0
95993fd246611e40ddaac95a35c494d1,FanDuel,2026-01-18 22:56:03.233009+00:00,2026-01-18 22:55:38+00:00,2026-01-18 22:10:00+00:00,Tulane Green Wave,North Texas Mean Green,h2h,full_game,144.0,-186.0,,,,,,,
